thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,Trials.mouse.x,Trials.mouse.y,Trials.mouse.leftButton,Trials.mouse.midButton,Trials.mouse.rightButton,Trials.mouse.time,Trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
120,0,120,[-0.04282407407407408],[-0.2222222222222222],[1],[0],[0],[2.3070535003207624],['Target'],120,0,120,0,302.3370614000596,,10,302.31522220000625,302.3370614000596,302.3370614000596,0.024026500061154366,303.33851969987154,304.6227661999874,[-0.04282407407407408],[-0.2222222222222222],[1],[0],[0],[2.3070535003207624],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
121,0,121,[0.2349537037037037],[-0.46875],[1],[0],[0],[2.6216183998622],['Target'],121,0,121,0,304.6537203998305,,5,304.6360096000135,304.6537203998305,304.6537203998305,0.013112999964505434,305.65529910009354,307.2581819999032,[0.2349537037037037],[-0.46875],[1],[0],[0],[2.6216183998622],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
122,0,122,[-0.36226851851851855],[-0.12384259259259259],[1],[0],[0],[2.483864299952984],['Target'],122,0,122,0,307.2865810999647,,5,307.27141609974205,307.2865810999647,307.2865810999647,0.013114300090819597,308.28786849975586,309.7557541998103,[-0.36226851851851855],[-0.12384259259259259],[1],[0],[0],[2.483864299952984],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
123,0,123,[-0.21412037037037038],[-0.3784722222222222],[1],[0],[0],[3.591359700076282],['Target'],123,0,123,0,309.80282629979774,,10,309.78036289988086,309.80282629979774,309.80282629979774,0.02450129995122552,310.8045362001285,313.37219489971176,[-0.21412037037037038],[-0.3784722222222222],[1],[0],[0],[3.591359700076282],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
124,0,124,[0.32175925925925924],[-0.38425925925925924],[1],[0],[0],[2.790828499943018],['Target'],124,0,124,0,313.419222000055,,10,313.3969938997179,313.419222000055,313.419222000055,0.02466579992324114,314.4206782998517,316.18833169993013,[0.32175925925925924],[-0.38425925925925924],[1],[0],[0],[2.790828499943018],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
125,0,125,[-0.1574074074074074],[-0.26273148148148145],[1],[0],[0],[1.622800000011921],['Target'],125,0,125,0,316.23551509995013,,10,316.2147944997996,316.23551509995013,316.23551509995013,0.026276399847120047,317.2366675999947,317.83807600010186,[-0.1574074074074074],[-0.26273148148148145],[1],[0],[0],[1.622800000011921],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
126,0,126,[0.03587962962962963],[0.375],[1],[0],[0],[2.1702343998476863],['Target'],126,0,126,0,317.86909910012037,,5,317.8501241998747,317.86909910012037,317.86909910012037,0.01196860009804368,318.8697542999871,320.0210886998102,[0.03587962962962963],[0.375],[1],[0],[0],[2.1702343998476863],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
127,0,127,[-0.4166666666666667],[-0.4826388888888889],[1],[0],[0],[2.4256494003348053],['Target'],127,0,127,0,320.06866239989176,,10,320.045072699897,320.06866239989176,320.06866239989176,0.023873399943113327,321.06959079997614,322.47121920017526,[-0.4166666666666667],[-0.4826388888888889],[1],[0],[0],[2.4256494003348053],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
128,0,128,[-0.2800925925925926],[0.45717592592592593],[1],[0],[0],[2.88648399990052],['Target'],128,0,128,0,322.5017907000147,,5,322.48428189987317,322.5017907000147,322.5017907000147,0.012938899919390678,323.50249469978735,325.3712713001296,[-0.2800925925925926],[0.45717592592592593],[1],[0],[0],[2.88648399990052],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
129,0,129,[-0.35648148148148145],[-0.125],[1],[0],[0],[1.6743167000822723],['Target'],129,0,129,0,325.4172843997367,,10,325.3954918999225,325.4172843997367,325.4172843997367,0.0241137002594769,326.41929889982566,327.070257099811,[-0.35648148148148145],[-0.125],[1],[0],[0],[1.6743167000822723],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
130,0,130,[-0.09837962962962964],[0.45717592592592593],[1],[0],[0],[4.318794200196862],['Target'],130,0,130,0,327.1012939000502,,5,327.0837036999874,327.1012939000502,327.1012939000502,0.013291599694639444,328.10209809988737,331.40299199987203,[-0.09837962962962964],[0.45717592592592593],[1],[0],[0],[4.318794200196862],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
131,0,131,[0.18055555555555555],[0.0775462962962963],[1],[0],[0],[1.6575922002084553],['Target'],131,0,131,0,331.4505175999366,,10,331.42766509996727,331.4505175999366,331.4505175999366,0.024554099887609482,332.4519233000465,333.0858167000115,[0.18055555555555555],[0.0775462962962963],[1],[0],[0],[1.6575922002084553],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
132,0,132,[0.08101851851851852],[0.10069444444444445],[1],[0],[0],[1.491823900025338],['Target'],132,0,132,0,333.13345139985904,,10,333.11074100015685,333.13345139985904,333.13345139985904,0.02478979993611574,334.1345651000738,334.6030719000846,[0.08101851851851852],[0.10069444444444445],[1],[0],[0],[1.491823900025338],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
133,0,133,[-0.16435185185185186],[0.20717592592592593],[1],[0],[0],[1.6527076000347733],['Target'],133,0,133,0,334.63309929985553,,5,334.61608669999987,334.63309929985553,334.63309929985553,0.012885100208222866,335.63444550009444,336.26928070001304,[-0.16435185185185186],[0.20717592592592593],[1],[0],[0],[1.6527076000347733],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
134,0,134,[-0.43287037037037035],[0.11689814814814815],[1],[0],[0],[1.7752425000071526],['Target'],134,0,134,0,336.3162014000118,,10,336.2936319001019,336.3162014000118,336.3162014000118,0.024237100034952164,337.31808350002393,338.069378899876,[-0.43287037037037035],[0.11689814814814815],[1],[0],[0],[1.7752425000071526],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
135,0,135,[0.4097222222222222],[0.38310185185185186],[1],[0],[0],[3.974209299776703],['Target'],135,0,135,0,338.1162719000131,,10,338.0935237999074,338.1162719000131,338.1162719000131,0.024011800065636635,339.11723909992725,342.0682069999166,[0.4097222222222222],[0.38310185185185186],[1],[0],[0],[3.974209299776703],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
136,0,136,[-0.4513888888888889],[-0.11574074074074074],[1],[0],[0],[2.119505800306797],['Target'],136,0,136,0,342.0992529001087,,5,342.0815594997257,342.0992529001087,342.0992529001087,0.013203599955886602,343.1004067999311,344.2015570998192,[-0.4513888888888889],[-0.11574074074074074],[1],[0],[0],[2.119505800306797],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
137,0,137,[0.1111111111111111],[0.24537037037037038],[1],[0],[0],[1.8533739000558853],['Target'],137,0,137,0,344.2317495997995,,5,344.21354189980775,344.2317495997995,344.2317495997995,0.011939899995923042,345.2331294999458,346.06757330009714,[0.1111111111111111],[0.24537037037037038],[1],[0],[0],[1.8533739000558853],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
138,0,138,[0.3611111111111111],[0.05092592592592592],[1],[0],[0],[1.7380911000072956],['Target'],138,0,138,0,346.09883539984,,5,346.07886020001024,346.09883539984,346.09883539984,0.011181300040334463,347.10015039984137,347.8173937997781,[0.3611111111111111],[0.05092592592592592],[1],[0],[0],[1.7380911000072956],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
139,0,139,[0.08680555555555555],[-0.3738425925925926],[1],[0],[0],[2.0369333000853658],['Target'],139,0,139,0,347.8485217001289,,5,347.8295164001174,347.8485217001289,347.8485217001289,0.011999199632555246,348.8492227997631,349.86708119977266,[0.08680555555555555],[-0.3738425925925926],[1],[0],[0],[2.0369333000853658],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
140,0,140,[0.3900462962962963],[0.2708333333333333],[1],[0],[0],[1.658076100051403],['Target'],140,0,140,0,349.91492290003225,,10,349.8916436997242,349.91492290003225,349.91492290003225,0.02445509983226657,350.91613740008324,351.5502952998504,[0.3900462962962963],[0.2708333333333333],[1],[0],[0],[1.658076100051403],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
141,0,141,[-0.22800925925925927],[-0.27199074074074076],[1],[0],[0],[1.3719146996736526],['Target'],141,0,141,0,351.5812693000771,,5,351.56180359981954,351.5812693000771,351.5812693000771,0.011375399772077799,352.58286469988525,352.93419139971957,[-0.22800925925925927],[-0.27199074074074076],[1],[0],[0],[1.3719146996736526],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
142,0,142,[0.12152777777777778],[0.4201388888888889],[1],[0],[0],[1.3399709998629987],['Target'],142,0,142,0,352.981022299733,,10,352.9592494997196,352.981022299733,352.981022299733,0.024952600244432688,353.9822901999578,354.29975270014256,[0.12152777777777778],[0.4201388888888889],[1],[0],[0],[1.3399709998629987],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
143,0,143,[0.1597222222222222],[0.28125],[1],[0],[0],[1.3698225999251008],['Target'],143,0,143,0,354.33064329996705,,5,354.31252390006557,354.33064329996705,354.33064329996705,0.01272389991208911,355.33182279998437,355.68310720007867,[0.1597222222222222],[0.28125],[1],[0],[0],[1.3698225999251008],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
144,0,144,"[-0.4652777777777778, -0.4537037037037037]","[0.07291666666666667, 0.09953703703703703]","[1, 1]","[0, 0]","[0, 0]","[1.355510300025344, 2.1712658000178635]","[None, 'Target']",144,0,144,0,355.71443819999695,,5,355.6947290999815,355.71443819999695,355.71443819999695,0.011493399739265442,356.71509950002655,357.8665149998851,"[-0.4652777777777778, -0.4537037037037037]","[0.07291666666666667, 0.09953703703703703]","[1, 1]","[0, 0]","[0, 0]","[1.355510300025344, 2.1712658000178635]","[None, 'Target']",547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
145,0,145,[0.375],[0.0625],[1],[0],[0],[1.3858035998418927],['Target'],145,0,145,0,357.89691499993205,,5,357.87994650006294,357.89691499993205,357.89691499993205,0.01329750008881092,358.898584399838,359.26622459990904,[0.375],[0.0625],[1],[0],[0],[1.3858035998418927],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
146,0,146,[0.49421296296296297],[-0.17708333333333334],[1],[0],[0],[1.324390800204128],['Target'],146,0,146,0,359.3136331997812,,10,359.29077860014513,359.3136331997812,359.3136331997812,0.024448600132018328,360.3145906999707,360.61562589975074,[0.49421296296296297],[-0.17708333333333334],[1],[0],[0],[1.324390800204128],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
147,0,147,[0.3055555555555556],[-0.1909722222222222],[1],[0],[0],[1.3915620003826916],['Target'],147,0,147,0,360.6638259999454,,10,360.64039839990437,360.6638259999454,360.6638259999454,0.024533099960535765,361.6646905001253,362.032439999748,[0.3055555555555556],[-0.1909722222222222],[1],[0],[0],[1.3915620003826916],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
148,0,148,[0.11805555555555555],[-0.2916666666666667],[1],[0],[0],[3.540940700098872],['Target'],148,0,148,0,362.0795988999307,,10,362.0572179001756,362.0795988999307,362.0795988999307,0.024643299635499716,363.08119509974495,365.5986271998845,[0.11805555555555555],[-0.2916666666666667],[1],[0],[0],[3.540940700098872],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
149,0,149,[-0.46875],[0.03819444444444445],[1],[0],[0],[1.5702201998792589],['Target'],149,0,149,0,365.62947499984875,,5,365.6106132999994,365.62947499984875,365.62947499984875,0.011910699773579836,366.6307802000083,367.18149850005284,[-0.46875],[0.03819444444444445],[1],[0],[0],[1.5702201998792589],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
150,0,150,[0.3958333333333333],[0.12962962962962962],[1],[0],[0],[1.7541224998421967],['Target'],150,0,150,0,367.21236369991675,,5,367.19381659990177,367.21236369991675,367.21236369991675,0.012267300393432379,368.21407049987465,368.94862399995327,[0.3958333333333333],[0.12962962962962962],[1],[0],[0],[1.7541224998421967],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
151,0,151,[-0.23726851851851852],[-0.4537037037037037],[0],[0],[1],[2.090182099957019],['Target'],151,0,151,0,368.9957109000534,,10,368.9738273997791,368.9957109000534,368.9957109000534,0.025095699820667505,369.99699300015345,371.06448839977384,[-0.23726851851851852],[-0.4537037037037037],[0],[0],[1],[2.090182099957019],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
152,0,152,[-0.006944444444444444],[-0.2199074074074074],[1],[0],[0],[1.4033162998966873],['Target'],152,0,152,0,371.09545149980113,,5,371.0777437998913,371.09545149980113,371.09545149980113,0.013107100035995245,372.09636620013043,372.481557500083,[-0.006944444444444444],[-0.2199074074074074],[1],[0],[0],[1.4033162998966873],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
153,0,153,[0.4224537037037037],[0.21875],[1],[0],[0],[3.3737260000780225],['Target'],153,0,153,0,372.5285688000731,,10,372.50579919992015,372.5285688000731,372.5285688000731,0.02413980010896921,373.5296990997158,375.88003019988537,[0.4224537037037037],[0.21875],[1],[0],[0],[3.3737260000780225],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
154,0,154,[-0.5138888888888888],[-0.27199074074074076],[1],[0],[0],[1.505065799690783],['Target'],154,0,154,0,375.91164509998634,,5,375.8918181001209,375.91164509998634,375.91164509998634,0.011639900039881468,376.9128155000508,377.3974044001661,[-0.5138888888888888],[-0.27199074074074076],[1],[0],[0],[1.505065799690783],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
155,0,155,[-0.16782407407407407],[-0.15393518518518517],[1],[0],[0],[1.718892800156027],['Target'],155,0,155,0,377.4277804000303,,5,377.4104865998961,377.4277804000303,377.4277804000303,0.012974699959158897,378.4294925997965,379.1299477000721,[-0.16782407407407407],[-0.15393518518518517],[1],[0],[0],[1.718892800156027],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
156,0,156,[0.3923611111111111],[-0.44675925925925924],[1],[0],[0],[26.518303100019693],['Target'],156,0,156,0,379.16122750006616,,5,379.1418320001103,379.16122750006616,379.16122750006616,0.01177800027653575,380.16210039984435,405.66067609982565,[0.3923611111111111],[-0.44675925925925924],[1],[0],[0],[26.518303100019693],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
157,0,157,[0.14583333333333334],[-0.24537037037037038],[1],[0],[0],[1.9245970002375543],['Target'],157,0,157,0,405.7077099001035,,10,405.6849389998242,405.7077099001035,405.7077099001035,0.024149700067937374,406.70864540012553,407.61002629995346,[0.14583333333333334],[-0.24537037037037038],[1],[0],[0],[1.9245970002375543],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
158,0,158,[-0.0787037037037037],[0.06712962962962964],[1],[0],[0],[1.3705473998561502],['Target'],158,0,158,0,407.64089410007,,5,407.6221846998669,407.64089410007,407.64089410007,0.012115099932998419,408.64198369998485,408.9935280000791,[-0.0787037037037037],[0.06712962962962964],[1],[0],[0],[1.3705473998561502],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
159,0,159,[0.2175925925925926],[0.08449074074074074],[1],[0],[0],[1.30197439994663],['Target'],159,0,159,0,409.0241968999617,,5,409.0068880999461,409.0241968999617,409.0241968999617,0.01325219962745905,410.024910800159,410.3093453999609,[0.2175925925925926],[0.08449074074074074],[1],[0],[0],[1.30197439994663],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
160,0,160,[-0.09027777777777778],[-0.05324074074074074],[1],[0],[0],[1.1041613998822868],['Target'],160,0,160,0,410.34050979977474,,5,410.3210738999769,410.34050979977474,410.34050979977474,0.01162249967455864,411.34136099973693,411.4257956999354,[-0.09027777777777778],[-0.05324074074074074],[1],[0],[0],[1.1041613998822868],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
161,0,161,[0.4027777777777778],[-0.44328703703703703],[1],[0],[0],[2.63776610000059],['Target'],161,0,161,0,411.4566310001537,,5,411.4374867998995,411.4566310001537,411.4566310001537,0.011588099878281355,412.458132899832,414.07572929980233,[0.4027777777777778],[-0.44328703703703703],[1],[0],[0],[2.63776610000059],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
162,0,162,[-0.061342592592592594],[-0.3541666666666667],[1],[0],[0],[1.5887350998818874],['Target'],162,0,162,0,414.1068766997196,,5,414.08756109979004,414.1068766997196,414.1068766997196,0.011773000005632639,415.10757889971137,415.6768946000375,[-0.061342592592592594],[-0.3541666666666667],[1],[0],[0],[1.5887350998818874],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
163,0,163,[-0.17708333333333334],[-0.39467592592592593],[1],[0],[0],[2.710319200064987],['Target'],163,0,163,0,415.7226626998745,,10,415.70110430009663,415.7226626998745,415.7226626998745,0.024098200257867575,416.72411319985986,418.4127636998892,[-0.17708333333333334],[-0.39467592592592593],[1],[0],[0],[2.710319200064987],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
164,0,164,"[-0.4722222222222222, -0.42824074074074076]","[-0.3784722222222222, -0.39351851851851855]","[1, 1]","[0, 0]","[0, 0]","[2.8187835002318025, 3.6843455000780523]","[None, 'Target']",164,0,164,0,418.45571599993855,,5,418.4397493000142,418.45571599993855,418.45571599993855,0.026365499943494797,419.45789900003,422.12457760004327,"[-0.4722222222222222, -0.42824074074074076]","[-0.3784722222222222, -0.39351851851851855]","[1, 1]","[0, 0]","[0, 0]","[2.8187835002318025, 3.6843455000780523]","[None, 'Target']",547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
165,0,165,[-0.09837962962962964],[-0.0775462962962963],[1],[0],[0],[1.4858698998577893],['Target'],165,0,165,0,422.15565430000424,,5,422.1382530000992,422.15565430000424,422.15565430000424,0.013546900358051062,423.1569456998259,423.6245892001316,[-0.09837962962962964],[-0.0775462962962963],[1],[0],[0],[1.4858698998577893],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
166,0,166,[0.19328703703703703],[0.42592592592592593],[1],[0],[0],[1.55461739981547],['Target'],166,0,166,0,423.65621779998764,,5,423.63592769997194,423.65621779998764,423.65621779998764,0.011218700092285872,424.6565745999105,425.1910573998466,[0.19328703703703703],[0.42592592592592593],[1],[0],[0],[1.55461739981547],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
167,0,167,[-0.03819444444444445],[0.19212962962962962],[1],[0],[0],[1.4411337999626994],['Target'],167,0,167,0,425.2382539999671,,10,425.21565129980445,425.2382539999671,425.2382539999671,0.024472199846059084,426.2395211998373,426.6573184998706,[-0.03819444444444445],[0.19212962962962962],[1],[0],[0],[1.4411337999626994],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
168,0,168,[-0.13773148148148148],[-0.36689814814814814],[1],[0],[0],[2.170864900108427],['Target'],168,0,168,0,426.6881798999384,,5,426.6693858001381,426.6881798999384,426.6881798999384,0.011989899910986423,427.68954399973154,428.84090999979526,[-0.13773148148148148],[-0.36689814814814814],[1],[0],[0],[2.170864900108427],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
169,0,169,[0.45717592592592593],[-0.4224537037037037],[1],[0],[0],[3.269431199878454],['Target'],169,0,169,0,428.871180200018,,5,428.852828099858,428.871180200018,428.871180200018,0.011901400052011013,429.87285109981894,432.12312299991027,[0.45717592592592593],[-0.4224537037037037],[1],[0],[0],[3.269431199878454],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
170,0,170,[0.5023148148148148],[-0.08680555555555555],[1],[0],[0],[1.692801899742335],['Target'],170,0,170,0,432.17087440006435,,10,432.1472104000859,432.17087440006435,432.17087440006435,0.02397339977324009,433.17226829985157,433.84050890011713,[0.5023148148148148],[-0.08680555555555555],[1],[0],[0],[1.692801899742335],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
171,0,171,"[0.4224537037037037, 0.3923611111111111]","[0.2789351851851852, 0.29398148148148145]","[1, 1]","[0, 0]","[0, 0]","[1.286298300139606, 2.868441100232303]","[None, 'Target']",171,0,171,0,433.8706256998703,,5,433.8535064999014,433.8706256998703,433.8706256998703,0.012868499848991632,434.8718674997799,436.7225068998523,"[0.4224537037037037, 0.3923611111111111]","[0.2789351851851852, 0.29398148148148145]","[1, 1]","[0, 0]","[0, 0]","[1.286298300139606, 2.868441100232303]","[None, 'Target']",547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
172,0,172,[0.1400462962962963],[0.05787037037037037],[1],[0],[0],[1.6592004001140594],['Target'],172,0,172,0,436.77039159974083,,10,436.74637119984254,436.77039159974083,436.77039159974083,0.023735399823635817,437.7715647001751,438.4060506001115,[0.1400462962962963],[0.05787037037037037],[1],[0],[0],[1.6592004001140594],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
173,0,173,[-0.10648148148148148],[0.10185185185185185],[1],[0],[0],[2.703890500124544],['Target'],173,0,173,0,438.43705559987575,,5,438.41868289979175,438.43705559987575,438.43705559987575,0.01256969990208745,439.4381554001011,441.12330390000716,[-0.10648148148148148],[0.10185185185185185],[1],[0],[0],[2.703890500124544],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
174,0,174,[0.1701388888888889],[0.08449074074074074],[1],[0],[0],[5.602073200047016],['Target'],174,0,174,0,441.1533193998039,,5,441.13593519991264,441.1533193998039,441.1533193998039,0.012507100123912096,442.15447399998084,446.7385084000416,[0.1701388888888889],[0.08449074074074074],[1],[0],[0],[5.602073200047016],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
175,0,175,[-0.4375],[-0.36574074074074076],[1],[0],[0],[2.623887499794364],['Target'],175,0,175,0,446.78572200005874,,10,446.7636492997408,446.78572200005874,446.78572200005874,0.02501680003479123,447.7868204000406,449.3879960998893,[-0.4375],[-0.36574074074074076],[1],[0],[0],[2.623887499794364],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
176,0,176,[-0.10648148148148148],[0.2881944444444444],[1],[0],[0],[2.8415270000696182],['Target'],176,0,176,0,449.4355024001561,,10,449.4122346001677,449.4355024001561,449.4355024001561,0.024086699821054935,450.43701680004597,452.25427859975025,[-0.10648148148148148],[0.2881944444444444],[1],[0],[0],[2.8415270000696182],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
177,0,177,[0.37037037037037035],[-0.052083333333333336],[1],[0],[0],[1.8045179997570813],['Target'],177,0,177,0,452.28507900005206,,5,452.2664278000593,452.28507900005206,452.28507900005206,0.012074799742549658,453.28630559984595,454.07162379985675,[0.37037037037037035],[-0.052083333333333336],[1],[0],[0],[1.8045179997570813],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
178,0,178,[-0.08333333333333333],[-0.26967592592592593],[1],[0],[0],[1.2856393000110984],['Target'],178,0,178,0,454.10165109997615,,5,454.08480429975316,454.10165109997615,454.10165109997615,0.013067400082945824,455.1026702998206,455.3709356999025,[-0.08333333333333333],[-0.26967592592592593],[1],[0],[0],[1.2856393000110984],['Target'],547174,001,2024-10-09_13h57.50.784,Visual Search Task,2024.2.1post4,59.8205980670766,2024-10-09 13h58.01.474839 +0530,
