pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,65,1,16,v,1,1.6926882499828935,None,16,1,65,1,,,,,181.44705745799,,181.4369710419851,181.44705745799,182.4305922499916,182.4305922499916,182.4305922499916,182.4305922499916,182.44529624999268,183.43555483297678,183.43555483297678,185.13062104198616,v,1,1.6926882499828935,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,66,2,16,c,1,0.8206251250230707,None,16,2,66,2,,,,,185.14157270797295,,185.1312652079796,185.14157270797295,186.12811512500048,186.12811512500048,186.12811512500048,186.12811512500048,186.13464429197484,187.1283607079822,187.1283607079822,187.95254804199794,c,1,0.8206251250230707,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,67,3,16,z,1,1.3861267080064863,None,16,3,67,3,,,,,187.96311704197433,,187.9529329999932,187.96311704197433,188.96137508298852,188.96137508298852,188.96137508298852,188.96137508298852,188.9779608329991,189.94330454198644,189.94330454198644,191.3345161670004,z,1,1.3861267080064863,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,68,0,17,x,1,1.347275083011482,None,17,0,68,0,,,,,191.3447096249729,,191.33486487498158,191.3447096249729,192.32803295800113,192.32803295800113,192.32803295800113,192.32803295800113,192.33466649998445,193.3283276669972,193.3283276669972,194.67969483300112,x,1,1.347275083011482,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,69,1,17,v,1,1.0186728330154438,None,17,1,69,1,,,,,194.6870871669962,,194.68013383299694,194.6870871669962,195.67913454197696,195.67913454197696,195.67913454197696,195.67913454197696,195.69541029198444,196.67660404197522,196.67660404197522,197.7035910419945,v,1,1.0186728330154438,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,70,2,17,c,1,0.925932832993567,None,17,2,70,2,,,,,197.71437383297598,,197.70390912497533,197.71437383297598,198.69736562497565,198.69736562497565,198.69736562497565,198.69736562497565,198.71164279198274,199.70214249999844,199.70214249999844,200.62978770799236,c,1,0.925932832993567,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,71,3,17,lalt,0,0.6040577079984359,None,17,3,71,3,,,,,200.63699141697725,,200.63023004197748,200.63699141697725,201.62989399998332,201.62989399998332,201.62989399998332,201.62989399998332,201.63637779199053,202.6265136669972,202.6265136669972,203.23664729198208,lalt,0,0.6040577079984359,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,72,0,18,x,1,0.8429992079909425,None,18,0,72,0,,,,,203.24714862499968,,203.23699349997332,203.24714862499968,204.2288370829774,204.2288370829774,204.2288370829774,204.2288370829774,204.2447017079976,205.23521512499428,205.23521512499428,206.0810636249953,x,1,0.8429992079909425,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,73,1,18,v,1,0.8859775000018999,None,18,1,73,1,,,,,206.09056204199442,,206.08153170798323,206.09056204199442,207.07673599998816,207.07673599998816,207.07673599998816,207.07673599998816,207.0833459169953,208.07646433298942,208.07646433298942,208.9696397499938,v,1,0.8859775000018999,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,74,2,18,c,1,0.34364358300808817,None,18,2,74,2,,,,,208.9799076669733,,208.97002249999787,208.9799076669733,209.9777550829749,209.9777550829749,209.9777550829749,209.9777550829749,209.99449866698706,210.96865754199098,210.96865754199098,211.3176800829824,c,1,0.34364358300808817,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,75,3,18,z,1,0.6687940830015577,None,18,3,75,3,,,,,211.3286275419814,,211.3180904579931,211.3286275419814,212.31360462500015,212.31360462500015,212.31360462500015,212.31360462500015,212.320569582982,213.3115967499907,213.3115967499907,213.98652662499808,z,1,0.6687940830015577,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,76,0,19,x,1,0.2665647079993505,None,19,0,76,0,,,,,213.99750233298982,,213.98690720798913,213.99750233298982,214.97996833297657,214.97996833297657,214.97996833297657,214.97996833297657,214.98751854198053,215.98514195799362,215.98514195799362,216.25413049999042,x,1,0.2665647079993505,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,77,1,19,v,1,0.25457229098537937,None,19,1,77,1,,,,,216.2623451249965,,216.25457437499426,216.2623451249965,217.24735637498088,217.24735637498088,217.24735637498088,217.24735637498088,217.26153633298236,218.25249358298606,218.25249358298606,218.5127487499849,v,1,0.25457229098537937,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,78,2,19,c,1,0.29421491699758917,None,19,2,78,2,,,,,218.52216845797375,,218.51311233299202,218.52216845797375,219.50531158299418,219.50531158299418,219.50531158299418,219.50531158299418,219.5277674579993,220.5114945829846,220.5114945829846,220.81160087499302,c,1,0.29421491699758917,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,79,3,19,z,1,0.29316962501616217,None,19,3,79,3,,,,,220.82095712498995,,220.81193541697576,220.82095712498995,221.81179683297523,221.81179683297523,221.81179683297523,221.81179683297523,221.8183254999749,222.80177999997977,222.80177999997977,223.0968657079793,z,1,0.29316962501616217,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,80,0,20,x,1,0.38957312499405816,None,20,0,80,0,,,,,223.10443279199535,,223.09732283299672,223.10443279199535,224.09513916698052,224.09513916698052,224.09513916698052,224.09513916698052,224.10183424997376,225.0947499999893,225.0947499999893,225.48667141699116,x,1,0.38957312499405816,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,81,1,20,v,1,0.9315007080149371,None,20,1,81,1,,,,,225.4975061249861,,225.48723516697646,225.4975061249861,226.48009079199983,226.48009079199983,226.48009079199983,226.48009079199983,226.48708445800003,227.4851150829927,227.4851150829927,228.41955958298058,v,1,0.9315007080149371,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,82,2,20,c,1,0.30352091701934114,None,20,2,82,2,,,,,228.42994304199237,,228.41994395799702,228.42994304199237,229.41934274998493,229.41934274998493,229.41934274998493,229.41934274998493,229.4262479999743,230.4187742919894,230.4187742919894,230.72986737499014,c,1,0.30352091701934114,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,83,3,20,z,1,0.26131491601699963,None,20,3,83,3,,,,,230.74053766697762,,230.73046299998532,230.74053766697762,231.73044941699482,231.73044941699482,231.73044941699482,231.73044941699482,231.74475437498768,232.72683349999716,232.72683349999716,232.99725070799468,z,1,0.26131491601699963,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,84,0,21,x,1,0.27971579201403074,None,21,0,84,0,,,,,233.00722612498794,,232.99782804198912,233.00722612498794,233.99588362500072,233.99588362500072,233.99588362500072,233.99588362500072,234.00297437497647,234.99291829197318,234.99291829197318,235.27974916697713,x,1,0.27971579201403074,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,85,1,21,v,1,0.2622490000212565,None,21,1,85,1,,,,,235.28918299998622,,235.28036441697623,235.28918299998622,236.2781786249834,236.2781786249834,236.2781786249834,236.2781786249834,236.28583337497548,237.27777708298527,237.27777708298527,237.54610629199306,v,1,0.2622490000212565,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,86,2,21,c,1,0.2758007090014871,None,21,2,86,2,,,,,237.55558637497597,,237.54648012499092,237.55558637497597,238.53962629198213,238.53962629198213,238.53962629198213,238.53962629198213,238.54674454199267,239.54413774999557,239.54413774999557,239.8300940420013,c,1,0.2758007090014871,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,87,3,21,z,1,0.283662791014649,None,21,3,87,3,,,,,239.839984249993,,239.83069391699973,239.839984249993,240.82813766697655,240.82813766697655,240.82813766697655,240.82813766697655,240.8346489579999,241.82788837497355,241.82788837497355,242.11421266698744,z,1,0.283662791014649,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,88,0,22,x,1,0.2656939590233378,None,22,0,88,0,,,,,242.1237760419899,,242.114706458,242.1237760419899,243.11246583299362,243.11246583299362,243.11246583299362,243.11246583299362,243.1193585829751,244.11134029197274,244.11134029197274,244.3794506249833,x,1,0.2656939590233378,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,89,1,22,v,1,0.30413591698743403,None,22,1,89,1,,,,,244.39450204197783,,244.37981337498059,244.39450204197783,245.37309208299848,245.37309208299848,245.37309208299848,245.37309208299848,245.39466074999655,246.37611287497566,246.37611287497566,246.68612441699952,v,1,0.30413591698743403,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,90,2,22,c,1,0.25398799998220056,None,22,2,90,2,,,,,246.6972893329803,,246.6865614579874,246.6972893329803,247.6781327079807,247.6781327079807,247.6781327079807,247.6781327079807,247.69405045799795,248.68508779199328,248.68508779199328,248.9451874999795,c,1,0.25398799998220056,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,91,3,22,z,1,0.2711624170187861,None,22,3,91,3,,,,,248.95431762500084,,248.94553324999288,248.95431762500084,249.93783316700137,249.93783316700137,249.93783316700137,249.93783316700137,249.94513520799228,250.93495316698682,250.93495316698682,251.2124072079896,z,1,0.2711624170187861,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,92,0,23,x,1,0.2740960420051124,None,23,0,92,0,,,,,251.22171454198542,,251.21296974999132,251.22171454198542,252.2108426669729,252.2108426669729,252.2108426669729,252.2108426669729,252.21747729199706,253.2094121669943,253.2094121669943,253.4857474169985,x,1,0.2740960420051124,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,93,1,23,v,1,0.3391645000083372,None,23,1,93,1,,,,,253.4937902079837,,253.4861798749771,253.4937902079837,254.48387237498537,254.48387237498537,254.48387237498537,254.48387237498537,254.48387237498537,255.48537633297383,255.48537633297383,255.83004729199456,v,1,0.3391645000083372,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,94,2,23,c,1,0.35439100000075996,None,23,2,94,2,,,,,255.84035883299657,,255.83058974999585,255.84035883299657,256.83120641697315,256.83120641697315,256.83120641697315,256.83120641697315,256.8445715419948,257.83535508299246,257.83535508299246,258.1965912919841,c,1,0.35439100000075996,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,95,3,23,z,1,0.2523648750211578,None,23,3,95,3,,,,,258.206743207993,,258.19703549999394,258.206743207993,259.19505120799295,259.19505120799295,259.19505120799295,259.19505120799295,259.20169124999666,260.20105904198135,260.20105904198135,260.46250508297817,z,1,0.2523648750211578,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,96,0,24,x,1,0.3708922079822514,None,24,0,96,0,,,,,260.47269404199324,,260.4629663749947,260.47269404199324,261.4607899999828,261.4607899999828,261.4607899999828,261.4607899999828,261.46756845799973,262.46108374997857,262.46108374997857,262.8361226669804,x,1,0.3708922079822514,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,97,1,24,v,1,0.3165714589995332,None,24,1,97,1,,,,,262.8466417499876,,262.8365302499733,262.8466417499876,263.8369273749995,263.8369273749995,263.8369273749995,263.8369273749995,263.8439091249893,264.83491991698975,264.83491991698975,265.16268458298873,v,1,0.3165714589995332,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,98,2,24,c,1,0.28460875002201647,None,24,2,98,2,,,,,265.1731181249779,,265.16323770798044,265.1731181249779,266.1603497079923,266.1603497079923,266.1603497079923,266.1603497079923,266.16726891699363,267.1599994999997,267.1599994999997,267.4461536669987,c,1,0.28460875002201647,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,99,3,24,z,1,0.5193954580172431,None,24,3,99,3,,,,,267.4536551249912,,267.4465405829833,267.4536551249912,268.4445056669938,268.4445056669938,268.4445056669938,268.4445056669938,268.4510493330017,269.4443080419733,269.4443080419733,269.96801541699097,z,1,0.5193954580172431,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,100,0,25,x,1,0.34471608299645595,None,25,0,100,0,,,,,269.9968996249954,,269.9684254169988,269.9968996249954,270.96083674998954,270.96083674998954,270.96083674998954,270.96083674998954,270.9939524579968,271.9594552079798,271.9594552079798,272.3133946250018,x,1,0.34471608299645595,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,101,1,25,v,1,0.3006750420026947,None,25,1,101,1,,,,,272.3235860419809,,272.31398912498844,272.3235860419809,273.3133503329882,273.3133503329882,273.3133503329882,273.3133503329882,273.3200277919823,274.3103120419837,274.3103120419837,274.61280974998954,v,1,0.3006750420026947,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,102,2,25,c,1,0.28793508402304724,None,25,2,102,2,,,,,274.62032162499963,,274.613257332996,274.62032162499963,275.61143033299595,275.61143033299595,275.61143033299595,275.61143033299595,275.6183569999994,276.6109527499939,276.6109527499939,276.901848916983,c,1,0.28793508402304724,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,103,3,25,z,1,0.3768779590027407,None,25,3,103,3,,,,,276.91226666700095,,276.9022438329994,276.91226666700095,277.89637174998643,277.89637174998643,277.89637174998643,277.89637174998643,277.9032574169978,278.9017339999846,278.9017339999846,279.28588504198706,z,1,0.3768779590027407,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,104,0,26,x,1,1.167492000007769,None,26,0,104,0,,,,,279.29637041699607,,279.2862227919977,279.29637041699607,280.27852408299805,280.27852408299805,280.27852408299805,280.27852408299805,280.29462770797545,281.2847046669922,281.2847046669922,282.4626695420011,x,1,1.167492000007769,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,105,1,26,v,1,1.037543624988757,None,26,1,105,1,,,,,282.47301549999975,,282.46326629197574,282.47301549999975,283.4615992499748,283.4615992499748,283.4615992499748,283.4615992499748,283.4693033329968,284.46052774999407,284.46052774999407,285.5024460419954,v,1,1.037543624988757,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,106,2,26,c,1,0.9317628749995492,None,26,2,106,2,,,,,285.5125867079769,,285.50303283298854,285.5125867079769,286.51057545799995,286.51057545799995,286.51057545799995,286.51057545799995,286.52786608299357,287.501562999998,287.501562999998,288.43580337497406,c,1,0.9317628749995492,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,107,3,26,z,1,0.6934180830139667,None,26,3,107,3,,,,,288.44681812499766,,288.43622604198754,288.44681812499766,289.42926416697446,289.42926416697446,289.42926416697446,289.42926416697446,289.4367096249771,290.43446037499234,290.43446037499234,291.1303703329759,z,1,0.6934180830139667,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,108,0,27,x,1,0.33882883400656283,None,27,0,108,0,,,,,291.14015112500056,,291.1309991249873,291.14015112500056,292.12781037497916,292.12781037497916,292.12781037497916,292.12781037497916,292.1348427919729,293.12575324997306,293.12575324997306,293.4676779579895,x,1,0.33882883400656283,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,109,1,27,v,1,0.27915412501897663,None,27,1,109,1,,,,,293.47788062499603,,293.4680444999831,293.47788062499603,294.47726083299494,294.47726083299494,294.47726083299494,294.47726083299494,294.49442704199464,295.4610862080008,295.4610862080008,295.7465624999895,v,1,0.27915412501897663,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,110,2,27,c,1,0.27394470799481496,None,27,2,110,2,,,,,295.75612237499445,,295.7471876249765,295.75612237499445,296.7465087919845,296.7465087919845,296.7465087919845,296.7465087919845,296.76103012499516,297.74350537499413,297.74350537499413,298.0190144579974,c,1,0.27394470799481496,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,111,3,27,z,1,0.35623391601257026,None,27,3,111,3,,,,,298.0294049999793,,298.0193554579746,298.0294049999793,299.01297987499856,299.01297987499856,299.01297987499856,299.01297987499856,299.0194892079744,300.0182310419914,300.0182310419914,300.37771691699163,z,1,0.35623391601257026,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,112,0,28,x,1,0.34010970799135976,None,28,0,112,0,,,,,300.38940945797367,,300.3784322079737,300.38940945797367,301.3724267919897,301.3724267919897,301.3724267919897,301.3724267919897,301.379616582999,302.3783707919938,302.3783707919938,302.72870029197657,x,1,0.34010970799135976,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,113,1,28,v,1,0.2840489999798592,None,28,1,113,1,,,,,302.73817324999254,,302.7291122919996,302.73817324999254,303.7274262919964,303.7274262919964,303.7274262919964,303.7274262919964,303.7344618329953,304.72729079198325,304.72729079198325,305.0194382079935,v,1,0.2840489999798592,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,114,2,28,c,1,0.2995813330053352,None,28,2,114,2,,,,,305.0297684169782,,305.01979408299667,305.0297684169782,306.0143286669918,306.0143286669918,306.0143286669918,306.0143286669918,306.0275330419827,307.01713087499957,307.01713087499957,307.3188631669909,c,1,0.2995813330053352,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,115,3,28,z,1,0.5657524160051253,None,28,3,115,3,,,,,307.32916162497713,,307.31921291697654,307.32916162497713,308.319282499986,308.319282499986,308.319282499986,308.319282499986,308.3257814999961,309.3175227920001,309.3175227920001,309.8850698749884,z,1,0.5657524160051253,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,116,0,29,x,1,0.3299770419835113,None,29,0,116,0,,,,,309.8953593329934,,309.88540183298755,309.8953593329934,310.89382083297824,310.89382083297824,310.89382083297824,310.89382083297824,310.91041324997786,311.8848408329941,311.8848408329941,312.21887804198195,x,1,0.3299770419835113,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,117,1,29,v,1,0.3200863749952987,None,29,1,117,1,,,,,312.2291035419912,,312.2192022919771,312.2291035419912,313.21317366699805,313.21317366699805,313.21317366699805,313.21317366699805,313.2276662919903,314.21814770798665,314.21814770798665,314.5453447079926,v,1,0.3200863749952987,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,118,2,29,c,1,0.24259462501504458,None,29,2,118,2,,,,,314.5546979579958,,314.5456782919937,314.5546979579958,315.5389060000016,315.5389060000016,315.5389060000016,315.5389060000016,315.5460776669788,316.54295683300006,316.54295683300006,316.796278416994,c,1,0.24259462501504458,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,119,3,29,z,1,0.26765416699345224,None,29,3,119,3,,,,,316.8064111249987,,316.7968730829889,316.8064111249987,317.78788287498173,317.78788287498173,317.78788287498173,317.78788287498173,317.81086716699065,318.79300158299156,318.79300158299156,319.06217341698357,z,1,0.26765416699345224,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,120,0,30,x,1,0.2893465829838533,None,30,0,120,0,,,,,319.07143666699994,,319.0625654999749,319.07143666699994,320.06187958299415,320.06187958299415,320.06187958299415,320.06187958299415,320.0683760829852,321.0607422499743,321.0607422499743,321.3531485419953,x,1,0.2893465829838533,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,121,1,30,v,1,0.3014145000197459,None,30,1,121,1,,,,,321.36400333300116,,321.3538222919742,321.36400333300116,322.3516988749907,322.3516988749907,322.3516988749907,322.3516988749907,322.3591474169807,323.3513559579733,323.3513559579733,323.6626774169854,v,1,0.3014145000197459,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,122,2,30,c,1,0.2910229999979492,None,30,2,122,2,,,,,323.6729006249807,,323.6633026669733,323.6729006249807,324.6613424579846,324.6613424579846,324.6613424579846,324.6613424579846,324.6682007079944,325.6608299999789,325.6608299999789,325.9628222499741,c,1,0.2910229999979492,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,123,3,30,z,1,0.46916966600110754,None,30,3,123,3,,,,,325.97277579197544,,325.96325470798183,325.97277579197544,326.9685501669883,326.9685501669883,326.9685501669883,326.9685501669883,326.9685501669883,327.958822332992,327.958822332992,328.43077033298323,z,1,0.46916966600110754,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,124,0,31,x,1,0.518282833014382,None,31,0,124,0,,,,,328.4409017500002,,328.43142433298635,328.4409017500002,329.4436289999867,329.4436289999867,329.4436289999867,329.4436289999867,329.4507517499733,330.4272830830014,330.4272830830014,330.95033208298264,x,1,0.518282833014382,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,125,1,31,v,1,0.251012416993035,None,31,1,125,1,,,,,330.9607687079988,,330.95070262497757,330.9607687079988,331.9601702079817,331.9601702079817,331.9601702079817,331.9601702079817,331.9601702079817,332.9429364579846,332.9429364579846,333.1963667079981,v,1,0.251012416993035,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,126,2,31,c,1,0.31134841599850915,None,31,2,126,2,,,,,333.206071707973,,333.1969640829775,333.206071707973,334.1964404579776,334.1964404579776,334.1964404579776,334.1964404579776,334.20319304199074,335.1938053749909,335.1938053749909,335.51291870797286,c,1,0.31134841599850915,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-150,z,127,3,31,z,1,0.2941147919918876,None,31,3,127,3,,,,,335.5246525419934,,335.513543707988,335.5246525419934,336.5101755829819,336.5101755829819,336.5101755829819,336.5101755829819,336.5169860419992,337.50884049999877,337.50884049999877,337.8127684999781,z,1,0.2941147919918876,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
-50,x,128,0,32,x,1,0.28991637501167133,None,32,0,128,0,,,,,337.8220257499779,,337.813195041992,337.8220257499779,338.81241329197655,338.81241329197655,338.81241329197655,338.81241329197655,338.81937516698963,339.8095737079857,339.8095737079857,340.1010553749802,x,1,0.28991637501167133,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
150,v,129,1,32,v,1,0.26923795900074765,None,32,1,129,1,,,,,340.11159737498383,,340.1014341249829,340.11159737498383,341.1101585419965,341.1101585419965,341.1101585419965,341.1101585419965,341.1268950419908,342.09343408298446,342.09343408298446,342.36818541699904,v,1,0.26923795900074765,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
50,c,130,2,32,c,1,0.2970096250064671,None,32,2,130,2,,,,,342.3783591669926,,342.36853983299807,342.3783591669926,343.36828370799776,343.36828370799776,343.36828370799776,343.36828370799776,343.3753869579814,344.36670008298825,344.36670008298825,344.6678587499773,c,1,0.2970096250064671,None,,,,,1,001,2024-11-18_22h11.11.707,Motor Sequence Learning,2024.2.4,None,2024-11-18 22h11.20.128953 +0530,
