delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,unexp,20,0,2,space,9.098882624995895,None,"
60",1,[3.4217683330061845],[3.4217714999977034],2,0,20,3,160.10082970900112,,160.09237191699503,160.10082970900112,162.09208308400412,163.0862848340039,164.08491637499537,173.18783145899943,space,9.098882624995895,None,173.18839366700558,0.10341458300536033,0.40467845799867064,173.59605533399736,173.59777487500105,173.61990237499413,173.61990237499413,173.61990237499413,177.04199675000564,"
60",1,[3.4217683330061845],[3.4217714999977034],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,1000,unexp,21,1,2,space,0.6086167500034207,None,"
900",1,[3.4685314590024063],[3.468534334009746],2,1,21,4,177.05058558400196,,177.04212187499797,177.05058558400196,179.04226404200017,180.05218266700103,181.03586279199226,181.66953345900401,space,0.6086167500034207,None,181.6706529170042,0.4060933330038097,0.7064570829970762,182.3808427920012,182.3832380840031,182.406488291992,182.406488291992,182.406488291992,185.87532541700057,"
900",1,[3.4685314590024063],[3.468534334009746],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,1000,unexp,22,2,2,space,0.13726591700105928,None,"
300",1,[2.2375940829952015],[2.2375966660038102],2,2,22,1,185.88395845900232,,185.8754474169982,185.88395845900232,187.87507237499813,188.88544450000336,189.86887004200253,190.01015175000066,space,0.13726591700105928,None,190.0105066249962,0.39973841700702906,0.6989446250081528,190.71416150000005,190.71668666700134,190.73748245899333,190.73748245899333,190.73748245899333,192.97542879199318,"
300",1,[2.2375940829952015],[2.2375966660038102],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,400,exp,23,3,2,space,6.9679892910062335,None,"
56",1,[7.851990750001278],[7.851993458010838],2,3,23,5,192.98388883400185,,192.97556370899838,192.98388883400185,194.97589633399912,195.99286083399784,196.96732341700408,203.93729945899395,space,6.9679892910062335,None,203.93781429200317,0.7053977079922333,1.0053289579955162,204.94787629200437,204.95032437499322,204.97306379200018,204.97306379200018,204.97306379200018,212.8253642089985,"
56",1,[7.851990750001278],[7.851993458010838],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.4,400,exp,24,4,2,space,0.3253815409989329,None,"
35",1,[3.904092041993863],[3.9040952079958515],2,4,24,7,212.83368233399233,,212.82551374999457,212.83368233399233,214.82469770900207,215.81979154200235,216.81835037500423,217.15409424999962,space,0.3253815409989329,None,217.15525462500227,0.40484404099697713,0.7050289999897359,217.86435079199146,217.8671650000033,217.88722649999545,217.88722649999545,217.88722649999545,221.79164450000098,"
35",1,[3.904092041993863],[3.9040952079958515],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,1000,unexp,25,5,2,space,0.2607412500074133,None,"
800",1,[1.7023440829943866],[1.7023466669925256],2,5,25,2,221.80032916700293,,221.79176837499836,221.80032916700293,223.79361370900006,224.78812633399502,225.78394129200024,226.0543511249998,space,0.2607412500074133,None,226.05488133399922,0.7037987079966115,1.0050912080041599,227.06352666699968,227.06580408399168,227.08911712499685,227.08911712499685,227.08911712499685,228.79177958400396,"
800",1,[1.7023440829943866],[1.7023466669925256],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,1000,unexp,26,6,2,space,0.6286629999958677,None,"
200",1,[1.6291264169994975],[1.6291290000081062],2,6,26,0,228.8002650839917,,228.79190687500522,228.8002650839917,230.79206945899932,231.78753662499366,232.79365754200262,233.42885037499946,space,0.6286629999958677,None,233.4295569590031,0.10657437500776723,0.40577316700364463,233.83967345899146,233.8415620839951,233.86216929199873,233.86216929199873,233.86216929199873,235.49162545899162,"
200",1,[1.6291264169994975],[1.6291290000081062],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,27,7,2,space,0.3947087919950718,None,"
40",1,[1.4552967920026276],[1.4552994170080638],2,7,27,6,235.5003784589935,,235.4917467500054,235.5003784589935,237.4921533750021,238.48456666700076,239.48958854199736,239.88686695900105,space,0.3947087919950718,None,239.88748950000445,0.10476758300501388,0.40513258300779853,240.29669058400032,240.2984969590034,240.31918175000465,240.31918175000465,240.31918175000465,241.7747932499915,"
40",1,[1.4552967920026276],[1.4552994170080638],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.1,400,exp,28,8,2,space,0.3889127090078546,None,"
48",1,[1.3214026669884333],[1.3214055839926004],2,8,28,9,241.7835970419983,,241.77491879199806,241.7835970419983,243.775469375003,244.78561895899475,245.78478708400507,246.18673270900035,space,0.3889127090078546,None,246.18726254199282,0.10465683399525005,0.4065675839956384,246.59617383399745,246.59818495900254,246.6197504169977,246.6197504169977,246.6197504169977,247.94157266699767,"
48",1,[1.3214026669884333],[1.3214055839926004],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
0.7,400,exp,29,9,2,space,1.1245419170008972,None,"
10",1,[1.3282567499991274],[1.328259292000439],2,9,29,8,247.95034008400398,,247.94170304200088,247.95034008400398,249.94153912499314,250.93737595899438,251.93392899999162,253.06059729200206,space,1.1245419170008972,None,253.0614623339934,0.7078096250043018,1.0079056249960558,254.07379466699786,254.0761061670055,254.09648583400121,254.09648583400121,254.09648583400121,255.42506845899334,"
10",1,[1.3282567499991274],[1.328259292000439],156803,001,2024-11-14_23h19.21.375,intentional_bonding,2024.2.4,121.46228343977585,2024-11-14 23h19.26.567837 +0530,
