reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,85,1,12,t,0.10249716699945566,None,12,1,85,1,131.3225479169996,,131.31447841699992,131.3225479169996,132.3071058330006,132.3071058330006,132.3141487920002,132.41734745800022,t,0.10249716699945566,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,86,2,12,t,0.07226916599938704,None,12,2,86,0,132.42927233299997,,132.4215870420012,132.42927233299997,133.42520720799985,133.42520720799985,133.43316975000016,133.4997447500009,t,0.07226916599938704,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,87,3,12,l,0.0049225410002691206,None,12,3,87,4,133.51217454200014,,133.50391879200106,133.51217454200014,134.49901112500083,134.49901112500083,134.50765495800078,134.5098873750012,l,0.0049225410002691206,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,88,4,12,l,0.15663587500057474,None,12,4,88,3,134.5225190000001,,134.51481075000083,134.5225190000001,135.5074756670001,135.5074756670001,135.5149887919997,135.6672324579995,l,0.15663587500057474,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,89,5,12,t,0.12820387499959907,None,12,5,89,2,135.68004470800042,,135.6720421250011,135.68004470800042,136.66731600000094,136.66731600000094,136.67863962500087,136.80010075000064,t,0.12820387499959907,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,90,6,12,t,0.09960174999832816,None,12,6,90,6,136.81224854200082,,136.80408441700092,136.81224854200082,137.79743862500072,137.79743862500072,137.80820920800033,137.89906695799982,t,0.09960174999832816,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,91,0,13,t,0.13036891699994158,None,13,0,91,2,137.91174733300068,,137.90298591700048,137.91174733300068,138.8998672079997,138.8998672079997,138.90864795800007,139.03302425000038,t,0.13036891699994158,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,92,1,13,l,0.19834629199976916,None,13,1,92,5,139.04560270799993,,139.03783425000074,139.04560270799993,140.03093037500003,140.03093037500003,140.0414960830003,140.23397074999957,l,0.19834629199976916,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,93,2,13,t,0.08454274999894551,None,13,2,93,4,140.24643000000106,,140.2386625830004,140.24643000000106,141.2314149169997,141.2314149169997,141.24066983299963,141.32709033300125,t,0.08454274999894551,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,94,3,13,t,0.16868925000017043,None,13,3,94,0,141.33985737500007,,141.332320042,141.33985737500007,142.32392204200005,142.32392204200005,142.33502820800095,142.500169500001,t,0.16868925000017043,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,95,4,13,l,0.0017369159995723749,None,13,4,95,1,142.5129611249995,,142.50521120800113,142.5129611249995,143.50005062499986,143.50005062499986,143.50926570800038,143.51149612500012,l,0.0017369159995723749,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,96,5,13,t,0.056531250000261934,None,13,5,96,3,143.5286543330003,,143.5175454580003,143.5286543330003,144.50717358300062,144.50717358300062,144.52497500000027,144.5672520420012,t,0.056531250000261934,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,97,6,13,t,2.4820389169999544,None,13,6,97,6,144.57916566700078,,144.57084608300102,144.57916566700078,145.5667356670001,145.5667356670001,145.57562341700032,148.0600216670009,t,2.4820389169999544,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
40,55,62,98,0,14,t,0.09079562500119209,None,14,0,98,3,148.0777460829995,,148.06601958300053,148.0777460829995,149.0584791250003,149.0584791250003,149.07371091700043,149.16015487500044,t,0.09079562500119209,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
78,80,162,99,1,14,t,0.10015904200008663,None,14,1,99,6,149.17323833299997,,149.1652205829996,149.17323833299997,150.174444667,150.174444667,150.19164833300056,150.27726350000012,t,0.10015904200008663,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
27,50,21,100,2,14,t,0.10371754200059513,None,14,2,100,2,150.3663017079998,,150.35828191700057,150.3663017079998,151.27986245800093,151.27986245800093,151.36514470800103,151.3913811250004,t,0.10371754200059513,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
11,30,7,101,3,14,t,0.11986308399900736,None,14,3,101,0,151.40310987500015,,151.39534174999972,151.40310987500015,152.3835615830012,152.3835615830012,152.39900283300085,152.50994533300036,t,0.11986308399900736,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
67,76,119,102,4,14,l,0.08149512499949196,None,14,4,102,5,152.52235145800114,,152.514651083,152.52235145800114,153.5094333750003,153.5094333750003,153.52475041700018,153.59415679199992,l,0.08149512499949196,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
15,35,13,103,5,14,t,0.14972854100051336,None,14,5,103,1,153.60625583299952,,153.5985417920001,153.60625583299952,154.59041920799973,154.59041920799973,154.59847304200048,154.74298654199993,t,0.14972854100051336,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
49,60,89,104,6,14,t,0.060008374999597436,None,14,6,104,4,154.7561331249999,,154.7477599169997,154.7561331249999,155.74163654199947,155.74163654199947,155.75131941700056,155.8099520830001,t,0.060008374999597436,None,4,001,2024-11-30_15h25.19.574,Delay Discounting,2024.2.4,None,2024-11-30 15h25.27.619413 +0530,
