thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,Trials.mouse.x,Trials.mouse.y,Trials.mouse.leftButton,Trials.mouse.midButton,Trials.mouse.rightButton,Trials.mouse.time,Trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
58,0,58,[-0.4664351851851852],[-0.4664351851851852],[1],[0],[0],[2.0400228002108634],['Target'],58,0,58,0,119.07772130006924,,10,119.0566989001818,119.07772130006924,119.07772130006924,0.03939440008252859,120.07928219996393,121.09749219985679,[-0.4664351851851852],[-0.4664351851851852],[1],[0],[0],[2.0400228002108634],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
59,0,59,[-0.2326388888888889],[0.14930555555555555],[1],[0],[0],[1.512526599690318],['Target'],59,0,59,0,121.16068030009046,,10,121.1348655000329,121.16068030009046,121.16068030009046,0.037036600057035685,122.16248479997739,122.64817970013246,[-0.2326388888888889],[0.14930555555555555],[1],[0],[0],[1.512526599690318],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
60,0,60,[0.0775462962962963],[0.006944444444444444],[1],[0],[0],[1.881472600158304],['Target'],60,0,60,0,122.71069310000166,,10,122.68168829986826,122.71069310000166,122.71069310000166,0.033185699954628944,123.71218529995531,124.56389340013266,[0.0775462962962963],[0.006944444444444444],[1],[0],[0],[1.881472600158304],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
61,0,61,[-0.35300925925925924],[0.1875],[1],[0],[0],[1.9238562998361886],['Target'],61,0,61,0,124.62695709988475,,10,124.60568909998983,124.62695709988475,124.62695709988475,0.04145590029656887,125.6284683002159,126.53048230009153,[-0.35300925925925924],[0.1875],[1],[0],[0],[1.9238562998361886],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
62,0,62,[-0.4537037037037037],[-0.11805555555555555],[1],[0],[0],[1.444262399803847],['Target'],62,0,62,0,126.57647070009261,,5,126.55326800001785,126.57647070009261,126.57647070009261,0.02245129970833659,127.57749019982293,127.99834850011393,[-0.4537037037037037],[-0.11805555555555555],[1],[0],[0],[1.444262399803847],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
63,0,63,[0.12268518518518519],[0.45717592592592593],[1],[0],[0],[3.445752300322056],['Target'],63,0,63,0,128.05901659978554,,10,128.03242910001427,128.05901659978554,128.05901659978554,0.03381380019709468,129.0604750001803,131.47893769992515,[0.12268518518518519],[0.45717592592592593],[1],[0],[0],[3.445752300322056],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
64,0,64,[0.016203703703703703],[-0.0798611111111111],[1],[0],[0],[1.4281258000992239],['Target'],64,0,64,0,131.52547900006175,,5,131.50005500018597,131.52547900006175,131.52547900006175,0.02077369997277856,132.52718969993293,132.92885070014745,[0.016203703703703703],[-0.0798611111111111],[1],[0],[0],[1.4281258000992239],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
65,0,65,[0.15046296296296297],[-0.0763888888888889],[1],[0],[0],[1.6976546999067068],['Target'],65,0,65,0,132.97474020021036,,5,132.9503617999144,132.97474020021036,132.97474020021036,0.02126839989796281,133.97641569981351,134.64881899999455,[0.15046296296296297],[-0.0763888888888889],[1],[0],[0],[1.6976546999067068],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
66,0,66,[0.33449074074074076],[-0.28935185185185186],[1],[0],[0],[1.7108821999281645],['Target'],66,0,66,0,134.7081658001989,,10,134.68363020010293,134.7081658001989,134.7081658001989,0.03448079992085695,135.70986599987373,136.3952878001146,[0.33449074074074076],[-0.28935185185185186],[1],[0],[0],[1.7108821999281645],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
67,0,67,[0.12037037037037036],[0.015046296296296295],[1],[0],[0],[1.3804021999239922],['Target'],67,0,67,0,136.4247547998093,,5,136.4146941001527,136.4247547998093,136.4247547998093,0.01908749993890524,137.42655650014058,137.79587360005826,[0.12037037037037036],[0.015046296296296295],[1],[0],[0],[1.3804021999239922],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
68,0,68,[0.25462962962962965],[-0.41782407407407407],[1],[0],[0],[2.3457699003629386],['Target'],68,0,68,0,137.85771360015497,,10,137.83183339983225,137.85771360015497,137.85771360015497,0.03569600032642484,138.85923819988966,140.17837639991194,[0.25462962962962965],[-0.41782407407407407],[1],[0],[0],[2.3457699003629386],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
69,0,69,[-0.1412037037037037],[0.06018518518518518],[1],[0],[0],[1.7377797001972795],['Target'],69,0,69,0,140.22415179992095,,5,140.2061618999578,140.22415179992095,140.22415179992095,0.02750499965623021,141.22584380023181,141.94476719992235,[-0.1412037037037037],[0.06018518518518518],[1],[0],[0],[1.7377797001972795],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
70,0,70,[0.13657407407407407],[0.24537037037037038],[1],[0],[0],[1.721843299921602],['Target'],70,0,70,0,141.99068140005693,,5,141.97175960009918,141.99068140005693,141.99068140005693,0.026742500253021717,142.99224379984662,143.6944798999466,[0.13657407407407407],[0.24537037037037038],[1],[0],[0],[1.721843299921602],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
71,0,71,[-0.18287037037037038],[0.3425925925925926],[1],[0],[0],[1.4418168999254704],['Target'],71,0,71,0,143.7407149998471,,5,143.71830700011924,143.7407149998471,143.7407149998471,0.023568099830299616,144.7422986999154,145.16091410024092,[-0.18287037037037038],[0.3425925925925926],[1],[0],[0],[1.4418168999254704],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
72,0,72,[0.27314814814814814],[-0.3298611111111111],[1],[0],[0],[1.6922769001685083],['Target'],72,0,72,0,145.20729950023815,,5,145.1860473002307,145.20729950023815,145.20729950023815,0.024882000405341387,146.20926469983533,146.879072799813,[0.27314814814814814],[-0.3298611111111111],[1],[0],[0],[1.6922769001685083],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
73,0,73,[-0.15393518518518517],[-0.1597222222222222],[1],[0],[0],[1.9876039000228047],['Target'],73,0,73,0,146.92407919978723,,5,146.90556890005246,146.92407919978723,146.92407919978723,0.026232299860566854,147.9256036998704,148.89396690018475,[-0.15393518518518517],[-0.1597222222222222],[1],[0],[0],[1.9876039000228047],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
74,0,74,[-0.11458333333333333],[0.06944444444444445],[1],[0],[0],[1.5560806998983026],['Target'],74,0,74,0,148.9404783998616,,5,148.92207479989156,148.9404783998616,148.9404783998616,0.027864099945873022,149.94219380011782,150.47901319991797,[-0.11458333333333333],[0.06944444444444445],[1],[0],[0],[1.5560806998983026],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
75,0,75,[0.04513888888888889],[-0.03356481481481482],[1],[0],[0],[1.4051318001002073],['Target'],75,0,75,0,150.52364300005138,,5,150.50448720017448,150.52364300005138,150.52364300005138,0.02522249985486269,151.52523369994015,151.91044300002977,[0.04513888888888889],[-0.03356481481481482],[1],[0],[0],[1.4051318001002073],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
76,0,76,[0.48032407407407407],[-0.29282407407407407],[1],[0],[0],[3.820435300003737],['Target'],76,0,76,0,151.97356380010024,,10,151.95549050020054,151.97356380010024,151.97356380010024,0.04477619985118508,152.97518459986895,155.77669209986925,[0.48032407407407407],[-0.29282407407407407],[1],[0],[0],[3.820435300003737],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
77,0,77,[-0.3680555555555556],[-0.2986111111111111],[1],[0],[0],[1.6052632997743785],['Target'],77,0,77,0,155.82299849996343,,5,155.8044754001312,155.82299849996343,155.82299849996343,0.02746039954945445,156.82620749995112,157.41061009978876,[-0.3680555555555556],[-0.2986111111111111],[1],[0],[0],[1.6052632997743785],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
78,0,78,[-0.4525462962962963],[0.42824074074074076],[1],[0],[0],[2.557196000125259],['Target'],78,0,78,0,157.4729925999418,,10,157.45150920003653,157.4729925999418,157.4729925999418,0.04063900001347065,158.47447580005974,160.0094904000871,[-0.4525462962962963],[0.42824074074074076],[1],[0],[0],[2.557196000125259],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
79,0,79,[0.26273148148148145],[-0.10648148148148148],[1],[0],[0],[1.6611016998067498],['Target'],79,0,79,0,160.05586360022426,,5,160.03069890011102,160.05586360022426,160.05586360022426,0.02090019965544343,161.05734510021284,161.6925876000896,[0.26273148148148145],[-0.10648148148148148],[1],[0],[0],[1.6611016998067498],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
80,0,80,[-0.20949074074074073],[0.39699074074074076],[1],[0],[0],[1.4874789998866618],['Target'],80,0,80,0,161.7554688001983,,10,161.73773870011792,161.7554688001983,161.7554688001983,0.044878500048071146,162.75704579986632,163.22609720006585,[-0.20949074074074073],[0.39699074074074076],[1],[0],[0],[1.4874789998866618],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
81,0,81,[-0.16435185185185186],[-0.38425925925925924],[1],[0],[0],[2.0589576000347733],['Target'],81,0,81,0,163.27179059991613,,5,163.24864570004866,163.27179059991613,163.27179059991613,0.022221900057047606,164.27268389984965,165.3084042998962,[-0.16435185185185186],[-0.38425925925925924],[1],[0],[0],[2.0589576000347733],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
82,0,82,[-0.01273148148148148],[0.05439814814814815],[1],[0],[0],[1.3099508001469076],['Target'],82,0,82,0,165.3544414001517,,5,165.33051030011848,165.3544414001517,165.3544414001517,0.021822799928486347,166.35570889990777,166.64128699991852,[-0.01273148148148148],[0.05439814814814815],[1],[0],[0],[1.3099508001469076],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
83,0,83,[0.12731481481481483],[-0.37962962962962965],[1],[0],[0],[1.5254521002061665],['Target'],83,0,83,0,166.68755959998816,,5,166.66466119978577,166.68755959998816,166.68755959998816,0.023112500086426735,167.68907380010933,168.19088720018044,[0.12731481481481483],[-0.37962962962962965],[1],[0],[0],[1.5254521002061665],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
84,0,84,[-0.4224537037037037],[-0.3287037037037037],[1],[0],[0],[1.6776588996872306],['Target'],84,0,84,0,168.23745479993522,,5,168.2131663998589,168.23745479993522,168.23745479993522,0.02203330025076866,169.23895369982347,169.89160480024293,[-0.4224537037037037],[-0.3287037037037037],[1],[0],[0],[1.6776588996872306],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
85,0,85,[0.13310185185185186],[-0.41435185185185186],[1],[0],[0],[3.1631009997799993],['Target'],85,0,85,0,169.95434320019558,,10,169.92763420008123,169.95434320019558,169.95434320019558,0.0357617000117898,170.95582620007917,173.09157219994813,[0.13310185185185186],[-0.41435185185185186],[1],[0],[0],[3.1631009997799993],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
86,0,86,[0.04398148148148148],[0.2951388888888889],[1],[0],[0],[2.676899899728596],['Target'],86,0,86,0,173.13759180018678,,5,173.11351709999144,173.13759180018678,173.13759180018678,0.021532699931412935,174.13902779994532,175.79125100001693,[0.04398148148148148],[0.2951388888888889],[1],[0],[0],[2.676899899728596],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
87,0,87,[0.32407407407407407],[0.12037037037037036],[1],[0],[0],[2.479230500292033],['Target'],87,0,87,0,175.8537630001083,,10,175.8275334998034,175.8537630001083,175.8537630001083,0.03600840037688613,176.85526410024613,178.30750569980592,[0.32407407407407407],[0.12037037037037036],[1],[0],[0],[2.479230500292033],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
88,0,88,[0.26851851851851855],[-0.4270833333333333],[1],[0],[0],[2.2597513999789953],['Target'],88,0,88,0,178.35356919979677,,5,178.33029260020703,178.35356919979677,178.35356919979677,0.022442699875682592,179.35501410020515,180.590816100128,[0.26851851851851855],[-0.4270833333333333],[1],[0],[0],[2.2597513999789953],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
89,0,89,[-0.15625],[0.2048611111111111],[1],[0],[0],[1.5589644997380674],['Target'],89,0,89,0,180.6364529998973,,5,180.6138384002261,180.6364529998973,180.6364529998973,0.022695499937981367,181.63818959984928,182.1736500998959,[-0.15625],[0.2048611111111111],[1],[0],[0],[1.5589644997380674],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
90,0,90,[0.3020833333333333],[-0.4375],[0],[0],[1],[1.8415577998384833],['Target'],90,0,90,0,182.2195068001747,,5,182.19770279992372,182.2195068001747,182.2195068001747,0.023797399830073118,183.22131500020623,184.04006259981543,[0.3020833333333333],[-0.4375],[0],[0],[1],[1.8415577998384833],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
91,0,91,[-0.06944444444444445],[0.3472222222222222],[1],[0],[0],[1.146015700418502],['Target'],91,0,91,0,184.10299400007352,,10,184.07640750007704,184.10299400007352,184.10299400007352,0.036062899976968765,185.10422600014135,185.22321549989283,[-0.06944444444444445],[0.3472222222222222],[1],[0],[0],[1.146015700418502],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
92,0,92,[0.4363425925925926],[-0.04513888888888889],[1],[0],[0],[1.7043118998408318],['Target'],92,0,92,0,185.26913140015677,,5,185.25134760001674,185.26913140015677,185.26913140015677,0.02782880002632737,186.27095460006967,186.95649660006166,[0.4363425925925926],[-0.04513888888888889],[1],[0],[0],[1.7043118998408318],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
93,0,93,[0.06481481481481481],[0.4664351851851852],[1],[0],[0],[2.3693126998841763],['Target'],93,0,93,0,187.00243370002136,,5,186.98534150002524,187.00243370002136,187.00243370002136,0.02860260009765625,188.00394620001316,189.35553670022637,[0.06481481481481481],[0.4664351851851852],[1],[0],[0],[2.3693126998841763],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
94,0,94,[0.35532407407407407],[0.4398148148148148],[1],[0],[0],[1.430977599695325],['Target'],94,0,94,0,189.41836000001058,,10,189.3911381000653,189.41836000001058,189.41836000001058,0.03530169976875186,190.4202172998339,190.82291290024295,[0.35532407407407407],[0.4398148148148148],[1],[0],[0],[1.430977599695325],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
95,0,95,[-0.375],[0.13194444444444445],[1],[0],[0],[1.2378203999251127],['Target'],95,0,95,0,190.86873329989612,,5,190.85070409998298,190.86873329989612,190.86873329989612,0.027449800167232752,191.86993789998814,192.08934100018814,[-0.375],[0.13194444444444445],[1],[0],[0],[1.2378203999251127],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
96,0,96,[0.4201388888888889],[0.12962962962962962],[1],[0],[0],[1.079097299836576],['Target'],96,0,96,0,192.15176639985293,,10,192.12593830004334,192.15176639985293,192.15176639985293,0.03632660023868084,193.15336909983307,193.2058223998174,[0.4201388888888889],[0.12962962962962962],[1],[0],[0],[1.079097299836576],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
97,0,97,"[-0.47800925925925924, -0.45717592592592593]","[0.30439814814814814, 0.3148148148148148]","[1, 1]","[0, 0]","[0, 0]","[1.0723913996480405, 1.738125499803573]","[None, 'Target']",97,0,97,0,193.25176479993388,,5,193.23266639979556,193.25176479993388,193.25176479993388,0.026559200137853622,194.25315439980477,194.9715740000829,"[-0.47800925925925924, -0.45717592592592593]","[0.30439814814814814, 0.3148148148148148]","[1, 1]","[0, 0]","[0, 0]","[1.0723913996480405, 1.738125499803573]","[None, 'Target']",3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
98,0,98,[-0.2199074074074074],[-0.4166666666666667],[1],[0],[0],[1.9361157002858818],['Target'],98,0,98,0,195.01797039993107,,5,195.00108599988744,195.01797039993107,195.01797039993107,0.02920870017260313,196.0195769998245,196.9379863999784,[-0.2199074074074074],[-0.4166666666666667],[1],[0],[0],[1.9361157002858818],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
99,0,99,[0.21643518518518517],[0.0763888888888889],[1],[0],[0],[1.5292617003433406],['Target'],99,0,99,0,197.00139180012047,,10,196.97435639984906,197.00139180012047,197.00139180012047,0.036106899846345186,198.00284540001303,198.50438679987565,[0.21643518518518517],[0.0763888888888889],[1],[0],[0],[1.5292617003433406],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
100,0,100,[0.4548611111111111],[-0.11226851851851852],[1],[0],[0],[1.7227349998429418],['Target'],100,0,100,0,198.55097479978576,,5,198.53187229996547,198.55097479978576,198.55097479978576,0.02716300031170249,199.5524209998548,200.2554429001175,[0.4548611111111111],[-0.11226851851851852],[1],[0],[0],[1.7227349998429418],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
101,0,101,[0.07523148148148148],[0.19907407407407407],[1],[0],[0],[1.3931729001924396],['Target'],101,0,101,0,200.30079249991104,,5,200.2780062998645,200.30079249991104,200.30079249991104,0.022292899899184704,201.30205509997904,201.67197530018166,[0.07523148148148148],[0.19907407407407407],[1],[0],[0],[1.3931729001924396],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
102,0,102,[-0.16898148148148148],[-0.24421296296296297],[1],[0],[0],[1.2718592998571694],['Target'],102,0,102,0,201.71707719983533,,5,201.70014260010794,201.71707719983533,201.71707719983533,0.027913100086152554,202.71869419980794,202.97289030021057,[-0.16898148148148148],[-0.24421296296296297],[1],[0],[0],[1.2718592998571694],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
103,0,103,[-0.26967592592592593],[-0.2152777777777778],[1],[0],[0],[0.8856041999533772],['Target'],103,0,103,0,203.01686110021546,,5,203.00103029981256,203.01686110021546,203.01686110021546,0.027873599901795387,,203.88749899994582,[-0.26967592592592593],[-0.2152777777777778],[1],[0],[0],[0.8856041999533772],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
104,0,104,[0.017361111111111112],[0.017361111111111112],[1],[0],[0],[1.4891734002158046],['Target'],104,0,104,0,204.00021990016103,,5,203.91715830005705,204.00021990016103,204.00021990016103,0.02944270009174943,205.00174580002204,205.40740949986503,[0.017361111111111112],[0.017361111111111112],[1],[0],[0],[1.4891734002158046],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
105,0,105,[0.1284722222222222],[-0.24305555555555555],[1],[0],[0],[2.1749658002518117],['Target'],105,0,105,0,205.46703039994463,,10,205.44468849990517,205.46703039994463,205.46703039994463,0.037015900015830994,206.46827730024233,207.62044729990885,[0.1284722222222222],[-0.24305555555555555],[1],[0],[0],[2.1749658002518117],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
106,0,106,[0.22685185185185186],[-0.1076388888888889],[1],[0],[0],[1.4076372999697924],['Target'],106,0,106,0,207.66628250014037,,5,207.6455978997983,207.66628250014037,207.66628250014037,0.024825999978929758,208.6679771002382,209.05408819997683,[0.22685185185185186],[-0.1076388888888889],[1],[0],[0],[1.4076372999697924],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
107,0,107,[0.22800925925925927],[-0.25578703703703703],[1],[0],[0],[1.0235029999166727],['Target'],107,0,107,0,209.11634390009567,,10,209.0953314998187,209.11634390009567,209.11634390009567,0.04097949992865324,210.11738950014114,210.11963069997728,[0.22800925925925927],[-0.25578703703703703],[1],[0],[0],[1.0235029999166727],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
108,0,108,[-0.3611111111111111],[0.1527777777777778],[1],[0],[0],[1.860386200249195],['Target'],108,0,108,0,210.18206850020215,,10,210.15821699984372,210.18206850020215,210.18206850020215,0.03825489990413189,211.18345060013235,212.0193766001612,[-0.3611111111111111],[0.1527777777777778],[1],[0],[0],[1.860386200249195],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
109,0,109,[0.12731481481481483],[-0.4618055555555556],[1],[0],[0],[2.392820700071752],['Target'],109,0,109,0,212.0819056998007,,10,212.05820590024814,212.0819056998007,212.0819056998007,0.038498600013554096,213.0833816002123,214.4517332999967,[0.12731481481481483],[-0.4618055555555556],[1],[0],[0],[2.392820700071752],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
110,0,110,[0.24421296296296297],[-0.2534722222222222],[1],[0],[0],[1.7944543999619782],['Target'],110,0,110,0,214.49836960015818,,5,214.47536859987304,214.49836960015818,214.49836960015818,0.02330730017274618,215.4996388000436,216.27062680013478,[0.24421296296296297],[-0.2534722222222222],[1],[0],[0],[1.7944543999619782],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
111,0,111,[-0.15046296296296297],[0.41203703703703703],[1],[0],[0],[1.1042939000763],['Target'],111,0,111,0,216.31457420019433,,5,216.29673589998856,216.31457420019433,216.31457420019433,0.02585530001670122,217.3160381000489,217.40185499982908,[-0.15046296296296297],[0.41203703703703703],[1],[0],[0],[1.1042939000763],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
112,0,112,[-0.4965277777777778],[0.38657407407407407],[1],[0],[0],[1.7752561001107097],['Target'],112,0,112,0,217.44773889984936,,5,217.42550159990788,217.44773889984936,217.44773889984936,0.02339620003476739,218.44937659986317,219.2015383001417,[-0.4965277777777778],[0.38657407407407407],[1],[0],[0],[1.7752561001107097],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
113,0,113,"[-0.15046296296296297, -0.12731481481481483]","[-0.019675925925925927, -0.019675925925925927]","[1, 1]","[0, 0]","[0, 0]","[1.2913456996902823, 2.1243897997774184]","[None, 'Target']",113,0,113,0,219.24761760002002,,5,219.22553319996223,219.24761760002002,219.24761760002002,0.02367970021441579,220.24941299995407,221.35064620012417,"[-0.15046296296296297, -0.12731481481481483]","[-0.019675925925925927, -0.019675925925925927]","[1, 1]","[0, 0]","[0, 0]","[1.2913456996902823, 2.1243897997774184]","[None, 'Target']",3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
114,0,114,"[0.45023148148148145, 0.4340277777777778]","[-0.45601851851851855, -0.4652777777777778]","[1, 1]","[0, 0]","[0, 0]","[2.9092721003107727, 3.790694400202483]","[None, 'Target']",114,0,114,0,221.41452619992197,,10,221.3927640002221,221.41452619992197,221.41452619992197,0.04180830018594861,222.41621420020238,225.18423809995875,"[0.45023148148148145, 0.4340277777777778]","[-0.45601851851851855, -0.4652777777777778]","[1, 1]","[0, 0]","[0, 0]","[2.9092721003107727, 3.790694400202483]","[None, 'Target']",3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
115,0,115,[-0.22453703703703703],[-0.25],[1],[0],[0],[1.7178251999430358],['Target'],115,0,115,0,225.24739550007507,,10,225.23240210022777,225.24739550007507,225.24739550007507,0.047770800068974495,226.24894789978862,226.95103489980102,[-0.22453703703703703],[-0.25],[1],[0],[0],[1.7178251999430358],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
116,0,116,[0.33796296296296297],[-0.1400462962962963],[1],[0],[0],[1.691080099903047],['Target'],116,0,116,0,226.99730879999697,,5,226.97598280012608,226.99730879999697,226.99730879999697,0.024525399785488844,227.99888460012153,228.6679135998711,[0.33796296296296297],[-0.1400462962962963],[1],[0],[0],[1.691080099903047],['Target'],3,003,2024-10-10_21h32.03.772,Visual Search Task,2024.2.1post4,60.04549041847582,2024-10-10 21h32.17.720214 +0530,
