thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,Trials.mouse.x,Trials.mouse.y,Trials.mouse.leftButton,Trials.mouse.midButton,Trials.mouse.rightButton,Trials.mouse.time,Trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
57,0,57,[0.25578703703703703],[-0.4525462962962963],[1],[0],[0],[1.643283899873495],['Target'],57,0,57,0,113.36720520001836,,5,113.34502650005743,113.36720520001836,113.36720520001836,0.023416899843141437,114.3688250000123,114.98914590012282,[0.25578703703703703],[-0.4525462962962963],[1],[0],[0],[1.643283899873495],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
58,0,58,[0.2604166666666667],[0.09606481481481481],[1],[0],[0],[1.3547634999267757],['Target'],58,0,58,0,115.05032510007732,,10,115.03112950013019,115.05032510007732,115.05032510007732,0.04171800008043647,116.05190289998427,116.38668800005689,[0.2604166666666667],[0.09606481481481481],[1],[0],[0],[1.3547634999267757],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
59,0,59,[-0.14930555555555555],[-0.4722222222222222],[1],[0],[0],[2.490557399811223],['Target'],59,0,59,0,116.45002270000987,,10,116.42911360017024,116.45002270000987,116.45002270000987,0.04210139997303486,117.4515401001554,118.92044310015626,[-0.14930555555555555],[-0.4722222222222222],[1],[0],[0],[2.490557399811223],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
60,0,60,[0.45949074074074076],[0.4699074074074074],[1],[0],[0],[3.9760946999303997],['Target'],60,0,60,0,118.966425599996,,5,118.94310050015338,118.966425599996,118.966425599996,0.02232940006069839,119.96779959998094,122.9199910000898,[0.45949074074074076],[0.4699074074074074],[1],[0],[0],[3.9760946999303997],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
61,0,61,[-0.0775462962962963],[-0.35648148148148145],[1],[0],[0],[1.91076480015181],['Target'],61,0,61,0,122.96590419998392,,5,122.94122699997388,122.96590419998392,122.96590419998392,0.02095580007880926,123.96717109996825,124.85281950002536,[-0.0775462962962963],[-0.35648148148148145],[1],[0],[0],[1.91076480015181],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
62,0,62,[-0.12152777777777778],[0.08217592592592593],[1],[0],[0],[1.9077053999062628],['Target'],62,0,62,0,124.8989983999636,,5,124.87687210016884,124.8989983999636,124.8989983999636,0.023799899965524673,125.90044350014068,126.78540639998391,[-0.12152777777777778],[0.08217592592592593],[1],[0],[0],[1.9077053999062628],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
63,0,63,[-0.3449074074074074],[-0.34375],[1],[0],[0],[2.276895900024101],['Target'],63,0,63,0,126.83203970012255,,5,126.80798200005665,126.83203970012255,126.83203970012255,0.022281800163909793,127.83364040008746,129.08567950013094,[-0.3449074074074074],[-0.34375],[1],[0],[0],[2.276895900024101],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
64,0,64,[-0.41435185185185186],[-0.18171296296296297],[1],[0],[0],[1.4794929998461157],['Target'],64,0,64,0,129.14855960011482,,10,129.12165190000087,129.14855960011482,129.14855960011482,0.03570530004799366,130.1498799000401,130.6018630999606,[-0.41435185185185186],[-0.18171296296296297],[1],[0],[0],[1.4794929998461157],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
65,0,65,[-0.11574074074074074],[-0.31828703703703703],[1],[0],[0],[1.738676100037992],['Target'],65,0,65,0,130.66474930010736,,10,130.64596790005453,130.66474930010736,130.66474930010736,0.043766200076788664,131.66637800005265,132.38544180011377,[-0.11574074074074074],[-0.31828703703703703],[1],[0],[0],[1.738676100037992],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
66,0,66,[-0.02662037037037037],[0.2361111111111111],[1],[0],[0],[1.710935000097379],['Target'],66,0,66,0,132.44794470001943,,10,132.4236135999672,132.44794470001943,132.44794470001943,0.0378717000130564,133.4495994001627,134.13543130015023,[-0.02662037037037037],[0.2361111111111111],[1],[0],[0],[1.710935000097379],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
67,0,67,[0.1909722222222222],[-0.21643518518518517],[1],[0],[0],[1.659146600170061],['Target'],67,0,67,0,134.18107470008545,,5,134.15763030014932,134.18107470008545,134.18107470008545,0.021854600170627236,135.18214240018278,135.81749589997344,[0.1909722222222222],[-0.21643518518518517],[1],[0],[0],[1.659146600170061],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
68,0,68,[-0.05092592592592592],[-0.4479166666666667],[1],[0],[0],[1.5874075000174344],['Target'],68,0,68,0,135.88086050003767,,10,135.84813940012828,135.88086050003767,135.88086050003767,0.0304710001219064,136.88255239999853,137.4363184000831,[-0.05092592592592592],[-0.4479166666666667],[1],[0],[0],[1.5874075000174344],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
69,0,69,[0.3587962962962963],[0.4039351851851852],[1],[0],[0],[2.5124627999030054],['Target'],69,0,69,0,137.49725460004993,,10,137.4699438000098,137.49725460004993,137.49725460004993,0.033300599781796336,138.49807490012608,139.98322070017457,[0.3587962962962963],[0.4039351851851852],[1],[0],[0],[2.5124627999030054],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
70,0,70,[-0.19791666666666666],[0.1076388888888889],[1],[0],[0],[1.9120918000116944],['Target'],70,0,70,0,140.02978260000236,,5,140.0038491000887,140.02978260000236,140.02978260000236,0.020315099973231554,141.03117200010456,141.9167502000928,[-0.19791666666666666],[0.1076388888888889],[1],[0],[0],[1.9120918000116944],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
71,0,71,[-0.3726851851851852],[0.3912037037037037],[1],[0],[0],[1.952650099992752],['Target'],71,0,71,0,141.96264030016027,,5,141.9469420001842,141.96264030016027,141.96264030016027,0.029932700097560883,142.96447960007936,143.90042160009034,[-0.3726851851851852],[0.3912037037037037],[1],[0],[0],[1.952650099992752],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
72,0,72,[0.08912037037037036],[-0.05092592592592592],[1],[0],[0],[1.6899739999789745],['Target'],72,0,72,0,143.9461604000535,,5,143.92593770008534,143.9461604000535,143.9461604000535,0.025245000142604113,144.94799690018408,145.6169265001081,[0.08912037037037036],[-0.05092592592592592],[1],[0],[0],[1.6899739999789745],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
73,0,73,[0.1724537037037037],[-0.39467592592592593],[1],[0],[0],[2.7760401000268757],['Target'],73,0,73,0,145.6798454001546,,10,145.6568624000065,145.6798454001546,145.6798454001546,0.0396694999653846,146.68140790006146,148.43365650018677,[0.1724537037037037],[-0.39467592592592593],[1],[0],[0],[2.7760401000268757],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
74,0,74,[-0.08333333333333333],[-0.07060185185185185],[1],[0],[0],[1.3987382999621332],['Target'],74,0,74,0,148.49594300007448,,10,148.467356499983,148.49594300007448,148.49594300007448,0.03335320018231869,149.49766160012223,149.86700940015726,[-0.08333333333333333],[-0.07060185185185185],[1],[0],[0],[1.3987382999621332],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
75,0,75,[0.1261574074074074],[0.27662037037037035],[1],[0],[0],[2.335139600094408],['Target'],75,0,75,0,149.94588370015845,,10,149.91412630002014,149.94588370015845,149.94588370015845,0.046802999917417765,150.947364800144,152.2499907000456,[0.1261574074074074],[0.27662037037037035],[1],[0],[0],[2.335139600094408],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
76,0,76,[0.4097222222222222],[0.38657407407407407],[1],[0],[0],[1.864710799884051],['Target'],76,0,76,0,152.31226800009608,,10,152.28560369997285,152.31226800009608,152.31226800009608,0.03535529994405806,153.31376150017604,154.15112740010954,[0.4097222222222222],[0.38657407407407407],[1],[0],[0],[1.864710799884051],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
77,0,77,[0.39699074074074076],[0.16435185185185186],[1],[0],[0],[1.3542923000641167],['Target'],77,0,77,0,154.19531990005635,,5,154.17729900009,154.19531990005635,154.19531990005635,0.025854300009086728,155.1967650000006,155.5324184000492,[0.39699074074074076],[0.16435185185185186],[1],[0],[0],[1.3542923000641167],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
78,0,78,[0.48032407407407407],[-0.0023148148148148147],[1],[0],[0],[1.4606178000103682],['Target'],78,0,78,0,155.59518579998985,,10,155.5719539001584,155.59518579998985,155.59518579998985,0.03927469998598099,156.59679450001568,157.03333080001175,[0.48032407407407407],[-0.0023148148148148147],[1],[0],[0],[1.4606178000103682],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
79,0,79,[-0.27314814814814814],[-0.44907407407407407],[1],[0],[0],[2.4841134001035243],['Target'],79,0,79,0,157.09495640010573,,10,157.0652257001493,157.09495640010573,157.09495640010573,0.031518799951300025,158.09638940007426,159.55015989998356,[-0.27314814814814814],[-0.44907407407407407],[1],[0],[0],[2.4841134001035243],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
80,0,80,[0.017361111111111112],[-0.42824074074074076],[1],[0],[0],[2.1097601000219584],['Target'],80,0,80,0,159.61132460017689,,10,159.58818730013445,159.61132460017689,159.61132460017689,0.0377127998508513,160.61286200000905,161.6986938000191,[0.017361111111111112],[-0.42824074074074076],[1],[0],[0],[2.1097601000219584],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
81,0,81,[-0.08680555555555555],[0.21180555555555555],[1],[0],[0],[1.3898847000673413],['Target'],81,0,81,0,161.74435000005178,,5,161.72335000010207,161.74435000005178,161.74435000005178,0.024338999995961785,162.74581840005703,163.11420579999685,[-0.08680555555555555],[0.21180555555555555],[1],[0],[0],[1.3898847000673413],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
82,0,82,[-0.3784722222222222],[-0.22569444444444445],[1],[0],[0],[1.3404906999785453],['Target'],82,0,82,0,163.16004830016755,,5,163.13900690013543,163.16004830016755,163.16004830016755,0.02452940004877746,164.16144399996847,164.48034250014462,[-0.3784722222222222],[-0.22569444444444445],[1],[0],[0],[1.3404906999785453],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
83,0,83,[-0.4525462962962963],[-0.056712962962962965],[1],[0],[0],[1.7034931001253426],['Target'],83,0,83,0,164.54315360006876,,10,164.52590850018896,164.54315360006876,164.54315360006876,0.04531499999575317,165.54475540015846,166.23030880000442,[-0.4525462962962963],[-0.056712962962962965],[1],[0],[0],[1.7034931001253426],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
84,0,84,[-0.4363425925925926],[0.14583333333333334],[1],[0],[0],[1.508077000034973],['Target'],84,0,84,0,166.2930787000805,,10,166.2715749000199,166.2930787000805,166.2930787000805,0.04093949985690415,167.29467279999517,167.7804472001735,[-0.4363425925925926],[0.14583333333333334],[1],[0],[0],[1.508077000034973],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
85,0,85,[0.20717592592592593],[-0.2511574074074074],[1],[0],[0],[1.654433500021696],['Target'],85,0,85,0,167.8262751000002,,5,167.80798360006884,167.8262751000002,167.8262751000002,0.027229900006204844,168.82766130007803,169.46328410017304,[0.20717592592592593],[-0.2511574074074074],[1],[0],[0],[1.654433500021696],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
86,0,86,[-0.42939814814814814],[0.3333333333333333],[1],[0],[0],[1.470303500071168],['Target'],86,0,86,0,169.5257203001529,,10,169.50848109996878,169.5257203001529,169.5257203001529,0.04492969997227192,170.52751140017062,170.97950750007294,[-0.42939814814814814],[0.3333333333333333],[1],[0],[0],[1.470303500071168],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
87,0,87,[0.028935185185185185],[0.27662037037037035],[1],[0],[0],[1.3781180002260953],['Target'],87,0,87,0,171.02577960002236,,5,171.0009879001882,171.02577960002236,171.02577960002236,0.021148400148376822,172.0271164001897,172.37996629998088,[0.028935185185185185],[0.27662037037037035],[1],[0],[0],[1.3781180002260953],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
88,0,88,[-0.10185185185185185],[-0.4027777777777778],[1],[0],[0],[1.9463297999463975],['Target'],88,0,88,0,172.44236790016294,,10,172.415777400136,172.44236790016294,172.44236790016294,0.03555230004712939,173.44388240016997,174.36293730000034,[-0.10185185185185185],[-0.4027777777777778],[1],[0],[0],[1.9463297999463975],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
89,0,89,[-0.34375],[0.16782407407407407],[1],[0],[0],[1.4966277999337763],['Target'],89,0,89,0,174.39261960005388,,5,174.3826407000888,174.39261960005388,174.39261960005388,0.019354999996721745,175.39412800013088,175.88013830012642,[-0.34375],[0.16782407407407407],[1],[0],[0],[1.4966277999337763],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
90,0,90,[0.11226851851851852],[0.21643518518518517],[1],[0],[0],[1.6127555000130087],['Target'],90,0,90,0,175.94243200006895,,10,175.9161404001061,175.94243200006895,175.94243200006895,0.0357338001485914,176.94412740017287,177.52960929996334,[0.11226851851851852],[0.21643518518518517],[1],[0],[0],[1.6127555000130087],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
91,0,91,"[0.19675925925925927, 0.1412037037037037]","[-0.013888888888888888, -0.034722222222222224]","[1, 1]","[0, 0]","[0, 0]","[1.1567798000760376, 2.1907867998816073]","[None, 'Target']",91,0,91,0,177.57558459998108,,5,177.55433250009082,177.57558459998108,177.57558459998108,0.024412799859419465,178.5761383001227,179.74594349996187,"[0.19675925925925927, 0.1412037037037037]","[-0.013888888888888888, -0.034722222222222224]","[1, 1]","[0, 0]","[0, 0]","[1.1567798000760376, 2.1907867998816073]","[None, 'Target']",981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
92,0,92,[0.21296296296296297],[0.36342592592592593],[1],[0],[0],[1.2919436001684517],['Target'],92,0,92,0,179.79140770016238,,5,179.7689555999823,179.79140770016238,179.79140770016238,0.022708699805662036,180.79257589997724,181.0616988001857,[0.21296296296296297],[0.36342592592592593],[1],[0],[0],[1.2919436001684517],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
93,0,93,[-0.42476851851851855],[-0.08449074074074074],[1],[0],[0],[1.2589850998483598],['Target'],93,0,93,0,181.10788880009204,,5,181.08508410002105,181.10788880009204,181.10788880009204,0.0230831999797374,182.10927370004356,182.34483489999548,[-0.42476851851851855],[-0.08449074074074074],[1],[0],[0],[1.2589850998483598],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
94,0,94,[0.2025462962962963],[-0.019675925925925927],[1],[0],[0],[1.6071371999569237],['Target'],94,0,94,0,182.39116460015066,,5,182.37059760000557,182.39116460015066,182.39116460015066,0.025516800116747618,183.39272080012597,183.97825430007651,[0.2025462962962963],[-0.019675925925925927],[1],[0],[0],[1.6071371999569237],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
95,0,95,[-0.4583333333333333],[0.1111111111111111],[1],[0],[0],[1.4199951998889446],['Target'],95,0,95,0,184.00783880008385,,5,183.99241370009258,184.00783880008385,184.00783880008385,0.014012500178068876,185.00940100010484,185.41317890002392,[-0.4583333333333333],[0.1111111111111111],[1],[0],[0],[1.4199951998889446],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
96,0,96,[0.07175925925925926],[0.16319444444444445],[1],[0],[0],[1.6623041999991983],['Target'],96,0,96,0,185.47459290013649,,10,185.4481006001588,185.47459290013649,185.47459290013649,0.03466839995235205,186.47622010018677,187.11134249996394,[0.07175925925925926],[0.16319444444444445],[1],[0],[0],[1.6623041999991983],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
97,0,97,[-0.1701388888888889],[0.4131944444444444],[1],[0],[0],[1.4221695000305772],['Target'],97,0,97,0,187.15776780014858,,5,187.13862510002218,187.15776780014858,187.15776780014858,0.02673539984971285,188.15943250013515,188.56166160013527,[-0.1701388888888889],[0.4131944444444444],[1],[0],[0],[1.4221695000305772],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
98,0,98,"[-0.18518518518518517, -0.17939814814814814]","[0.3541666666666667, 0.33217592592592593]","[1, 1]","[0, 0]","[0, 0]","[1.0094021998811513, 1.9609085000120103]","[None, 'Target']",98,0,98,0,188.6073827999644,,5,188.58470750018023,188.6073827999644,188.6073827999644,0.022770200157538056,189.6089039000217,190.54644690011628,"[-0.18518518518518517, -0.17939814814814814]","[0.3541666666666667, 0.33217592592592593]","[1, 1]","[0, 0]","[0, 0]","[1.0094021998811513, 1.9609085000120103]","[None, 'Target']",981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
99,0,99,[-0.13773148148148148],[-0.08333333333333333],[1],[0],[0],[1.4399538999423385],['Target'],99,0,99,0,190.59072099998593,,5,190.57014620001428,190.59072099998593,190.59072099998593,0.02342280000448227,191.59233410004526,192.01095560006797,[-0.13773148148148148],[-0.08333333333333333],[1],[0],[0],[1.4399538999423385],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
100,0,100,[-0.017361111111111112],[-0.26157407407407407],[1],[0],[0],[1.4553353998344392],['Target'],100,0,100,0,192.0571628001053,,5,192.0380631000735,192.0571628001053,192.0571628001053,0.026852099923416972,193.05849820002913,193.4941994000692,[-0.017361111111111112],[-0.26157407407407407],[1],[0],[0],[1.4553353998344392],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
101,0,101,[-0.3576388888888889],[0.09953703703703703],[1],[0],[0],[1.3622597998473793],['Target'],101,0,101,0,193.57347319996916,,10,193.54749090014957,193.57347319996916,193.57347319996916,0.05303069995716214,194.57518050004728,194.91043350007385,[-0.3576388888888889],[0.09953703703703703],[1],[0],[0],[1.3622597998473793],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
102,0,102,[0.4363425925925926],[-0.03935185185185185],[1],[0],[0],[1.7092917999252677],['Target'],102,0,102,0,195.0401101000607,,10,195.01736350008287,195.0401101000607,195.0401101000607,0.10658510006032884,196.0741630999837,196.7275162001606,[0.4363425925925926],[-0.03935185185185185],[1],[0],[0],[1.7092917999252677],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
103,0,103,[0.4351851851851852],[-0.32175925925925924],[1],[0],[0],[2.3713946000207216],['Target'],103,0,103,0,196.78979229996912,,10,196.77024890016764,196.78979229996912,196.78979229996912,0.04221639991737902,197.79165180004202,199.1424977001734,[0.4351851851851852],[-0.32175925925925924],[1],[0],[0],[2.3713946000207216],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
104,0,104,[-0.21875],[-0.03356481481481482],[1],[0],[0],[1.5241559001151472],['Target'],104,0,104,0,199.20543710002676,,10,199.1840641000308,199.20543710002676,199.20543710002676,0.041163899935781956,200.20727050001733,200.7090602000244,[-0.21875],[-0.03356481481481482],[1],[0],[0],[1.5241559001151472],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
105,0,105,[0.32060185185185186],[0.26967592592592593],[1],[0],[0],[1.6936649000272155],['Target'],105,0,105,0,200.771897100145,,10,200.74787670001388,200.771897100145,200.771897100145,0.03848630003631115,201.77349920012057,202.44234070018865,[0.32060185185185186],[0.26967592592592593],[1],[0],[0],[1.6936649000272155],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
106,0,106,[-0.44560185185185186],[-0.3854166666666667],[1],[0],[0],[2.406882699811831],['Target'],106,0,106,0,202.50518140010536,,10,202.4843295000028,202.50518140010536,202.50518140010536,0.0416741999797523,203.50665640016086,204.89208640018478,[-0.44560185185185186],[-0.3854166666666667],[1],[0],[0],[2.406882699811831],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
107,0,107,[0.10416666666666667],[0.47453703703703703],[1],[0],[0],[2.7593060999643058],['Target'],107,0,107,0,204.9381280001253,,5,204.91688830009662,204.9381280001253,204.9381280001253,0.024506299989297986,205.93989649997093,207.67709650006145,[0.10416666666666667],[0.47453703703703703],[1],[0],[0],[2.7593060999643058],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
108,0,108,[-0.3738425925925926],[0.3101851851851852],[1],[0],[0],[1.6821062001399696],['Target'],108,0,108,0,207.73797480016947,,10,207.710944800172,207.73797480016947,207.73797480016947,0.03358820010907948,208.73944180016406,209.3938387001399,[-0.3738425925925926],[0.3101851851851852],[1],[0],[0],[1.6821062001399696],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
109,0,109,[0.46064814814814814],[0.46412037037037035],[1],[0],[0],[2.2902153998147696],['Target'],109,0,109,0,209.45464210002683,,10,209.43620890006423,209.45464210002683,209.45464210002683,0.04205369995906949,210.45601040008478,211.72719680005684,[0.46064814814814814],[0.46412037037037035],[1],[0],[0],[2.2902153998147696],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
110,0,110,[0.2916666666666667],[0.03819444444444445],[1],[0],[0],[2.100820900173858],['Target'],110,0,110,0,211.78783709998243,,10,211.7583393000532,211.78783709998243,211.78783709998243,0.030784500064328313,212.78995970007963,213.85997230000794,[0.2916666666666667],[0.03819444444444445],[1],[0],[0],[2.100820900173858],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
111,0,111,[0.10416666666666667],[0.4351851851851852],[1],[0],[0],[2.524106200085953],['Target'],111,0,111,0,213.9210857001599,,10,213.90003939997405,213.9210857001599,213.9210857001599,0.03974969987757504,214.92269890010357,216.42484940006398,[0.10416666666666667],[0.4351851851851852],[1],[0],[0],[2.524106200085953],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
112,0,112,[-0.22685185185185186],[0.08217592592592593],[1],[0],[0],[2.6597498999908566],['Target'],112,0,112,0,216.4708563000895,,5,216.44717600010335,216.4708563000895,216.4708563000895,0.021896100137382746,217.4722488000989,219.1077390999999,[-0.22685185185185186],[0.08217592592592593],[1],[0],[0],[2.6597498999908566],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
113,0,113,[0.2974537037037037],[0.08101851851851852],[1],[0],[0],[1.9089845998678356],['Target'],113,0,113,0,219.15386710013263,,5,219.13079890003428,219.15386710013263,219.15386710013263,0.02280350006185472,220.15523460018449,221.04058040003292,[0.2974537037037037],[0.08101851851851852],[1],[0],[0],[1.9089845998678356],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
114,0,114,[0.2986111111111111],[-0.18518518518518517],[1],[0],[0],[1.259537799982354],['Target'],114,0,114,0,221.08684790018015,,5,221.06457690009847,221.08684790018015,221.08684790018015,0.023742099991068244,222.08813449996524,222.32489589997567,[0.2986111111111111],[-0.18518518518518517],[1],[0],[0],[1.259537799982354],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
115,0,115,[0.02546296296296296],[-0.45023148148148145],[1],[0],[0],[3.561857899883762],['Target'],115,0,115,0,222.38665790017694,,10,222.36058520013466,222.38665790017694,222.38665790017694,0.035268899984657764,223.3881348001305,225.92320780013688,[0.02546296296296296],[-0.45023148148148145],[1],[0],[0],[3.561857899883762],['Target'],981936,001,2024-10-04_12h03.15.693,Visual Search Task,2024.2.1post4,60.05014181679504,2024-10-04 12h03.26.712753 +0530,
