thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,Trials.mouse.x,Trials.mouse.y,Trials.mouse.leftButton,Trials.mouse.midButton,Trials.mouse.rightButton,Trials.mouse.time,Trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
59,0,59,[0.09259259259259259],[0.26273148148148145],[1],[0],[0],[1.709022399969399],['Target'],59,0,59,0,135.2199206999503,,10,135.1988268001005,135.2199206999503,135.2199206999503,0.02581780031323433,136.2211736999452,136.90874679991975,[0.09259259259259259],[0.26273148148148145],[1],[0],[0],[1.709022399969399],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
60,0,60,[-0.20949074074074073],[-0.25],[1],[0],[0],[2.760703499894589],['Target'],60,0,60,0,136.9695737999864,,10,136.94467650027946,136.9695737999864,136.9695737999864,0.035511699970811605,137.97122000018135,139.70590340020135,[-0.20949074074074073],[-0.25],[1],[0],[0],[2.760703499894589],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
61,0,61,[0.2604166666666667],[0.32175925925925924],[1],[0],[0],[2.3225019997917116],['Target'],61,0,61,0,139.75281770015135,,10,139.73168169986457,139.75281770015135,139.75281770015135,0.025638799648731947,140.7538368999958,142.05471959989518,[0.2604166666666667],[0.32175925925925924],[1],[0],[0],[2.3225019997917116],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
62,0,62,[0.26851851851851855],[0.15625],[1],[0],[0],[1.674165700096637],['Target'],62,0,62,0,142.10251600015908,,10,142.0804524999112,142.10251600015908,142.10251600015908,0.025595400016754866,143.10347250010818,143.75513319997117,[0.26851851851851855],[0.15625],[1],[0],[0],[1.674165700096637],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
63,0,63,[-0.4351851851851852],[-0.2569444444444444],[1],[0],[0],[2.118260799907148],['Target'],63,0,63,0,143.7857385999523,,5,143.7690941998735,143.7857385999523,143.7857385999523,0.013841299805790186,144.78663500025868,145.8878713999875,[-0.4351851851851852],[-0.2569444444444444],[1],[0],[0],[2.118260799907148],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
64,0,64,[0.03356481481481482],[-0.09143518518518519],[1],[0],[0],[3.2241000002250075],['Target'],64,0,64,0,145.9350843001157,,10,145.9130644001998,145.9350843001157,145.9350843001157,0.025071999989449978,146.93634300027043,149.13766189990565,[0.03356481481481482],[-0.09143518518518519],[1],[0],[0],[3.2241000002250075],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
65,0,65,[0.15393518518518517],[-0.2175925925925926],[1],[0],[0],[2.9111584001220763],['Target'],65,0,65,0,149.18488290021196,,10,149.1630112999119,149.18488290021196,149.18488290021196,0.025199600029736757,150.1862010001205,152.07536579994485,[0.15393518518518517],[-0.2175925925925926],[1],[0],[0],[2.9111584001220763],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
66,0,66,[0.06597222222222222],[0.0011574074074074073],[1],[0],[0],[1.653297800105065],['Target'],66,0,66,0,152.11779570020735,,5,152.09990300005302,152.11779570020735,152.11779570020735,0.023899800144135952,153.11919090012088,153.75367709994316,[0.06597222222222222],[0.0011574074074074073],[1],[0],[0],[1.653297800105065],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
67,0,67,[0.37962962962962965],[0.4664351851851852],[1],[0],[0],[2.4860815997235477],['Target'],67,0,67,0,153.78427529986948,,5,153.76707469997928,153.78427529986948,153.78427529986948,0.013261500280350447,154.7854790003039,156.25362990004942,[0.37962962962962965],[0.4664351851851852],[1],[0],[0],[2.4860815997235477],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
68,0,68,[0.3761574074074074],[0.2152777777777778],[1],[0],[0],[1.9690689002163708],['Target'],68,0,68,0,156.28391049988568,,5,156.26670069992542,156.28391049988568,156.28391049988568,0.0129700000397861,157.28506870009005,158.2362270001322,[0.3761574074074074],[0.2152777777777778],[1],[0],[0],[1.9690689002163708],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
69,0,69,[-0.10416666666666667],[0.38425925925925924],[1],[0],[0],[1.9867523000575602],['Target'],69,0,69,0,158.2675303001888,,5,158.24834159994498,158.2675303001888,158.2675303001888,0.012060999870300293,159.26835440006107,160.23576140031219,[-0.10416666666666667],[0.38425925925925924],[1],[0],[0],[1.9867523000575602],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
70,0,70,[-0.16666666666666666],[0.41087962962962965],[1],[0],[0],[1.352592300157994],['Target'],70,0,70,0,160.2669091001153,,5,160.24958280008286,160.2669091001153,160.2669091001153,0.013714099768549204,161.2678729002364,161.6026205001399,[-0.16666666666666666],[0.41087962962962965],[1],[0],[0],[1.352592300157994],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
71,0,71,[-0.024305555555555556],[0.10185185185185185],[1],[0],[0],[1.3528749998658895],['Target'],71,0,71,0,161.63350660027936,,5,161.6159025002271,161.63350660027936,161.63350660027936,0.01315509993582964,162.63461690023541,162.9692734000273,[-0.024305555555555556],[0.10185185185185185],[1],[0],[0],[1.3528749998658895],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
72,0,72,[-0.19907407407407407],[0.31712962962962965],[1],[0],[0],[0.9573880000971258],['Target'],72,0,72,0,163.0163485999219,,10,162.99431709991768,163.0163485999219,163.0163485999219,0.02493519987910986,,163.9521750002168,[-0.19907407407407407],[0.31712962962962965],[1],[0],[0],[0.9573880000971258],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
73,0,73,[0.2638888888888889],[0.15162037037037038],[1],[0],[0],[1.174085000064224],['Target'],73,0,73,0,163.99959779996425,,10,163.97793170018122,163.99959779996425,163.99959779996425,0.025625099893659353,165.00101960031316,165.152508799918,[0.2638888888888889],[0.15162037037037038],[1],[0],[0],[1.174085000064224],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
74,0,74,[-0.18055555555555555],[-0.4675925925925926],[1],[0],[0],[1.9350862996652722],['Target'],74,0,74,0,165.1826532999985,,5,165.16628949996084,165.1826532999985,165.1826532999985,0.01367870019748807,166.1838980000466,167.10186519986019,[-0.18055555555555555],[-0.4675925925925926],[1],[0],[0],[1.9350862996652722],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
75,0,75,[0.18981481481481483],[-0.1284722222222222],[1],[0],[0],[2.175653699785471],['Target'],75,0,75,0,167.1490083001554,,10,167.12652930011973,167.1490083001554,167.1490083001554,0.024568799883127213,168.1503591001965,169.30269060004503,[0.18981481481481483],[-0.1284722222222222],[1],[0],[0],[2.175653699785471],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
76,0,76,[0.11342592592592593],[-0.12731481481481483],[1],[0],[0],[0.8844114001840353],['Target'],76,0,76,0,169.33242730004713,,5,169.31622610008344,169.33242730004713,169.33242730004713,0.013394699897617102,,170.20121339987963,[0.11342592592592593],[-0.12731481481481483],[1],[0],[0],[0.8844114001840353],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
77,0,77,[0.1076388888888889],[0.034722222222222224],[1],[0],[0],[0.874827700201422],['Target'],77,0,77,0,170.2487892000936,,10,170.22579549998045,170.2487892000936,170.2487892000936,0.02447490021586418,,171.10108319995925,[0.1076388888888889],[0.034722222222222224],[1],[0],[0],[0.874827700201422],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
78,0,78,[0.41087962962962965],[0.1087962962962963],[1],[0],[0],[3.6362450001761317],['Target'],78,0,78,0,171.1322289998643,,5,171.1149149001576,171.1322289998643,171.1322289998643,0.013695199973881245,172.13359260000288,174.7517134998925,[0.41087962962962965],[0.1087962962962963],[1],[0],[0],[3.6362450001761317],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
79,0,79,[0.41782407407407407],[-0.05555555555555555],[1],[0],[0],[2.1454051001928747],['Target'],79,0,79,0,174.79827730031684,,5,174.77169089997187,174.79827730031684,174.79827730031684,0.0197821999900043,175.7994003999047,176.91759809991345,[0.41782407407407407],[-0.05555555555555555],[1],[0],[0],[2.1454051001928747],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
80,0,80,[0.4837962962962963],[0.47800925925925924],[1],[0],[0],[2.585907300002873],['Target'],80,0,80,0,176.9478903999552,,5,176.93061379995197,176.9478903999552,176.9478903999552,0.01291840011253953,177.94922470021993,179.51706970017403,[0.4837962962962963],[0.47800925925925924],[1],[0],[0],[2.585907300002873],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
81,0,81,[0.37962962962962965],[0.32523148148148145],[1],[0],[0],[2.0412181997671723],['Target'],81,0,81,0,179.56471419986337,,10,179.54178750002757,179.56471419986337,179.56471419986337,0.02460009977221489,180.565717600286,181.58350430009887,[0.37962962962962965],[0.32523148148148145],[1],[0],[0],[2.0412181997671723],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
82,0,82,[-0.23148148148148148],[-0.3599537037037037],[1],[0],[0],[2.519755800254643],['Target'],82,0,82,0,181.61380180018023,,5,181.5966793000698,181.61380180018023,181.61380180018023,0.01302550034597516,182.6154769998975,184.1169249000959,[-0.23148148148148148],[-0.3599537037037037],[1],[0],[0],[2.519755800254643],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
83,0,83,[-0.27199074074074076],[-0.4074074074074074],[1],[0],[0],[1.9856203999370337],['Target'],83,0,83,0,184.14757010014728,,5,184.12985680019483,184.14757010014728,184.14757010014728,0.01282869977876544,185.14815929997712,186.1160062002018,[-0.27199074074074076],[-0.4074074074074074],[1],[0],[0],[1.9856203999370337],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
84,0,84,[0.3229166666666667],[0.4710648148148148],[1],[0],[0],[2.287493099924177],['Target'],84,0,84,0,186.1468879999593,,5,186.1281516002491,186.1468879999593,186.1468879999593,0.012092600110918283,187.1483026999049,188.41627150028944,[0.3229166666666667],[0.4710648148148148],[1],[0],[0],[2.287493099924177],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
85,0,85,[0.1736111111111111],[-0.24189814814814814],[1],[0],[0],[1.9847455997951329],['Target'],85,0,85,0,188.44658540003002,,5,188.43039190024137,188.44658540003002,188.44658540003002,0.01405279990285635,189.4480373999104,190.4156840001233,[0.1736111111111111],[-0.24189814814814814],[1],[0],[0],[1.9847455997951329],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
86,0,86,[-0.01273148148148148],[0.19212962962962962],[1],[0],[0],[1.85655099991709],['Target'],86,0,86,0,190.46272099995986,,10,190.44260250031948,190.46272099995986,190.46272099995986,0.026796000078320503,191.46426839986816,192.29964140010998,[-0.01273148148148148],[0.19212962962962962],[1],[0],[0],[1.85655099991709],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
87,0,87,[-0.17476851851851852],[-0.4386574074074074],[1],[0],[0],[2.5850686002522707],['Target'],87,0,87,0,192.3294542999938,,5,192.31310989987105,192.3294542999938,192.3294542999938,0.01332300016656518,193.33109280001372,194.89867749996483,[-0.17476851851851852],[-0.4386574074074074],[1],[0],[0],[2.5850686002522707],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
88,0,88,[0.02199074074074074],[0.4675925925925926],[1],[0],[0],[1.907519900240004],['Target'],88,0,88,0,194.94619450019673,,10,194.92393539985642,194.94619450019673,194.94619450019673,0.025161700323224068,195.94693219987676,196.83194589987397,[0.02199074074074074],[0.4675925925925926],[1],[0],[0],[1.907519900240004],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
89,0,89,[-0.26157407407407407],[-0.34953703703703703],[1],[0],[0],[1.352452200371772],['Target'],89,0,89,0,196.86246669990942,,5,196.84494099998847,196.86246669990942,196.86246669990942,0.012869799975305796,197.8632860002108,198.19785360014066,[-0.26157407407407407],[-0.34953703703703703],[1],[0],[0],[1.352452200371772],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
90,0,90,[0.21412037037037038],[0.04976851851851852],[1],[0],[0],[1.4200960998423398],['Target'],90,0,90,0,198.22850920027122,,5,198.21156900003552,198.22850920027122,198.22850920027122,0.0136052998714149,199.23014890030026,199.63220199989155,[0.21412037037037038],[0.04976851851851852],[1],[0],[0],[1.4200960998423398],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
91,0,91,[-0.26967592592592593],[0.10300925925925926],[1],[0],[0],[1.4701375998556614],['Target'],91,0,91,0,199.7118865000084,,10,199.67748309997842,199.7118865000084,199.7118865000084,0.0450463998131454,200.71351520018652,201.14829620020464,[-0.26967592592592593],[0.10300925925925926],[1],[0],[0],[1.4701375998556614],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
92,0,92,[-0.1388888888888889],[0.25],[1],[0],[0],[1.179554299917072],['Target'],92,0,92,0,201.19507989985868,,5,201.16829050006345,201.19507989985868,201.19507989985868,0.019776300061494112,202.19607850024477,202.34859950002283,[-0.1388888888888889],[0.25],[1],[0],[0],[1.179554299917072],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
93,0,93,[0.03356481481481482],[-0.17824074074074073],[1],[0],[0],[2.356298199854791],['Target'],93,0,93,0,202.411406500265,,10,202.39053480001166,202.411406500265,202.411406500265,0.041763899847865105,203.41367979999632,204.74743640003726,[0.03356481481481482],[-0.17824074074074073],[1],[0],[0],[2.356298199854791],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
94,0,94,[0.3368055555555556],[-0.14467592592592593],[1],[0],[0],[1.273310599848628],['Target'],94,0,94,0,204.79448880022392,,10,204.77320270007476,204.79448880022392,204.79448880022392,0.025635499972850084,205.7960453000851,206.0469677001238,[0.3368055555555556],[-0.14467592592592593],[1],[0],[0],[1.273310599848628],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
95,0,95,[0.18287037037037038],[-0.32060185185185186],[1],[0],[0],[1.6981204999610782],['Target'],95,0,95,0,206.0776778999716,,5,206.06519429991022,206.0776778999716,206.0776778999716,0.018070300109684467,207.07980700023472,207.76382749993354,[0.18287037037037038],[-0.32060185185185186],[1],[0],[0],[1.6981204999610782],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
96,0,96,[0.03125],[-0.15162037037037038],[1],[0],[0],[1.1850512004457414],['Target'],96,0,96,0,207.8109532999806,,10,207.79387609986588,207.8109532999806,207.8109532999806,0.029929399956017733,208.81189080001786,208.979494899977,[0.03125],[-0.15162037037037038],[1],[0],[0],[1.1850512004457414],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
97,0,97,[0.0023148148148148147],[0.1400462962962963],[1],[0],[0],[0.9267226001247764],['Target'],97,0,97,0,209.0274263001047,,10,209.00420810002834,209.0274263001047,209.0274263001047,0.024581499863415956,,209.93141489988193,[0.0023148148148148147],[0.1400462962962963],[1],[0],[0],[0.9267226001247764],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
98,0,98,[0.20023148148148148],[0.4270833333333333],[1],[0],[0],[2.517665300052613],['Target'],98,0,98,0,209.96076080016792,,5,209.94468620000407,209.96076080016792,209.96076080016792,0.013138600159436464,210.9617337002419,212.4628651002422,[0.20023148148148148],[0.4270833333333333],[1],[0],[0],[2.517665300052613],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
99,0,99,[0.3715277777777778],[-0.29398148148148145],[1],[0],[0],[1.6196765000931919],['Target'],99,0,99,0,212.49340240005404,,5,212.47562640020624,212.49340240005404,212.49340240005404,0.012731400318443775,213.49474269989878,214.09620610019192,[0.3715277777777778],[-0.29398148148148145],[1],[0],[0],[1.6196765000931919],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
100,0,100,[-0.3819444444444444],[0.4618055555555556],[1],[0],[0],[2.802378899883479],['Target'],100,0,100,0,214.1269714999944,,5,214.10930939996615,214.1269714999944,214.1269714999944,0.013002599589526653,215.1278389999643,216.9122287002392,[-0.3819444444444444],[0.4618055555555556],[1],[0],[0],[2.802378899883479],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
101,0,101,[0.30671296296296297],[-0.0763888888888889],[1],[0],[0],[1.1700864001177251],['Target'],101,0,101,0,216.9428117000498,,5,216.9257127000019,216.9428117000498,216.9428117000498,0.01337389973923564,217.94406710006297,218.0962864998728,[0.30671296296296297],[-0.0763888888888889],[1],[0],[0],[1.1700864001177251],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
102,0,102,[-0.06597222222222222],[-0.12384259259259259],[1],[0],[0],[1.0682307002134621],['Target'],102,0,102,0,218.12633690005168,,5,218.1098909000866,218.12633690005168,218.12633690005168,0.013474899809807539,219.12767620012164,219.17858220031485,[-0.06597222222222222],[-0.12384259259259259],[1],[0],[0],[1.0682307002134621],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
103,0,103,[-0.3912037037037037],[0.3576388888888889],[1],[0],[0],[1.9064058000221848],['Target'],103,0,103,0,219.22632439993322,,10,219.20495179994032,219.22632439993322,219.22632439993322,0.02622450003400445,220.22712039994076,221.11181070003659,[-0.3912037037037037],[0.3576388888888889],[1],[0],[0],[1.9064058000221848],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
104,0,104,[-0.27546296296296297],[-0.4212962962962963],[1],[0],[0],[2.641563099808991],['Target'],104,0,104,0,221.15895939990878,,10,221.1365010999143,221.15895939990878,221.15895939990878,0.02454809984192252,222.1601698002778,223.77852200018242,[-0.27546296296296297],[-0.4212962962962963],[1],[0],[0],[2.641563099808991],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
105,0,105,[0.2638888888888889],[-0.032407407407407406],[1],[0],[0],[1.7359367995522916],['Target'],105,0,105,0,223.80906300013885,,5,223.79176390031353,223.80906300013885,223.80906300013885,0.013109199702739716,224.8098442000337,225.528192400001,[0.2638888888888889],[-0.032407407407407406],[1],[0],[0],[1.7359367995522916],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
106,0,106,[-0.44675925925925924],[-0.16203703703703703],[1],[0],[0],[1.3354914002120495],['Target'],106,0,106,0,225.5589284999296,,5,225.5414291000925,225.5589284999296,225.5589284999296,0.013128299731761217,226.5594496000558,226.87738740025088,[-0.44675925925925924],[-0.16203703703703703],[1],[0],[0],[1.3354914002120495],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
107,0,107,[0.4351851851851852],[-0.3368055555555556],[1],[0],[0],[1.4697007997892797],['Target'],107,0,107,0,226.90829659998417,,5,226.89023900032043,226.90829659998417,226.90829659998417,0.01283299969509244,227.9093921002932,228.3606850001961,[0.4351851851851852],[-0.3368055555555556],[1],[0],[0],[1.4697007997892797],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
108,0,108,[-0.1909722222222222],[0.4710648148148148],[1],[0],[0],[2.619895299896598],['Target'],108,0,108,0,228.39151450013742,,5,228.37329290015623,228.39151450013742,228.39151450013742,0.01253709988668561,229.39252329990268,230.99403179995716,[-0.1909722222222222],[0.4710648148148148],[1],[0],[0],[2.619895299896598],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
109,0,109,[0.42824074074074076],[0.17592592592592593],[1],[0],[0],[1.8236588002182543],['Target'],109,0,109,0,231.04118720022961,,10,231.01973759988323,231.04118720022961,231.04118720022961,0.02558750007301569,232.04251180030406,232.8438804000616,[0.42824074074074076],[0.17592592592592593],[1],[0],[0],[1.8236588002182543],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
110,0,110,[0.3784722222222222],[-0.3599537037037037],[1],[0],[0],[2.7401179000735283],['Target'],110,0,110,0,232.89104360016063,,10,232.86936830030754,232.89104360016063,232.89104360016063,0.025366100016981363,233.89225859986618,235.61010090028867,[0.3784722222222222],[-0.3599537037037037],[1],[0],[0],[2.7401179000735283],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
111,0,111,[0.023148148148148147],[0.05324074074074074],[1],[0],[0],[1.4081812002696097],['Target'],111,0,111,0,235.65730250021443,,10,235.635104900226,235.65730250021443,235.65730250021443,0.024872299749404192,236.65940609993413,237.04373440006748,[0.023148148148148147],[0.05324074074074074],[1],[0],[0],[1.4081812002696097],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
112,0,112,[0.37037037037037035],[-0.14467592592592593],[1],[0],[0],[1.618244499899447],['Target'],112,0,112,0,237.07410270022228,,5,237.05812449986115,237.07410270022228,237.07410270022228,0.01422929996624589,238.07482900004834,238.67682410031557,[0.37037037037037035],[-0.14467592592592593],[1],[0],[0],[1.618244499899447],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
113,0,113,[0.19212962962962962],[-0.38657407407407407],[1],[0],[0],[1.7516221003606915],['Target'],113,0,113,0,238.70687550026923,,5,238.6904783002101,238.70687550026923,238.70687550026923,0.013545999769121408,239.70795379998162,240.44260070007294,[0.19212962962962962],[-0.38657407407407407],[1],[0],[0],[1.7516221003606915],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
114,0,114,[0.09375],[-0.125],[1],[0],[0],[0.9038848001509905],['Target'],114,0,114,0,240.47367240022868,,5,240.45490120025352,240.47367240022868,240.47367240022868,0.012240299955010414,,241.3595678000711,[0.09375],[-0.125],[1],[0],[0],[0.9038848001509905],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
115,0,115,[-0.1875],[-0.4756944444444444],[1],[0],[0],[1.8524916996248066],['Target'],115,0,115,0,241.3897270001471,,5,241.37255159998313,241.3897270001471,241.3897270001471,0.01288910023868084,242.39105360023677,243.22550710011274,[-0.1875],[-0.4756944444444444],[1],[0],[0],[1.8524916996248066],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
116,0,116,[0.37037037037037035],[0.3402777777777778],[1],[0],[0],[2.0413063000887632],['Target'],116,0,116,0,243.2728109001182,,10,243.25038939993829,243.2728109001182,243.2728109001182,0.024769300129264593,244.27458850014955,245.2921810001135,[0.37037037037037035],[0.3402777777777778],[1],[0],[0],[2.0413063000887632],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
117,0,117,[0.20833333333333334],[-0.3055555555555556],[1],[0],[0],[1.3577032000757754],['Target'],117,0,117,0,245.33925320021808,,10,245.3168611000292,245.33925320021808,245.33925320021808,0.02454440016299486,246.34078620001674,246.67503460031003,[0.20833333333333334],[-0.3055555555555556],[1],[0],[0],[1.3577032000757754],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
118,0,118,[0.22800925925925927],[-0.15625],[1],[0],[0],[1.153142100200057],['Target'],118,0,118,0,246.70612790016457,,5,246.68814569991082,246.70612790016457,246.70612790016457,0.012956100050359964,247.70694230031222,247.8419393002987,[0.22800925925925927],[-0.15625],[1],[0],[0],[1.153142100200057],['Target'],2,002,2024-10-10_21h18.39.679,Visual Search Task,2024.2.1post4,60.06763619786393,2024-10-10 21h18.59.270698 +0530,
